,ev_op_r,ev_op_r3,ev_op_H,ev_op_H_2f,ev_op_H_3f,ev_op_Hp,ev_op_Hp2,ev_op_Hp3,ev_op_Hp4
161,,,,3.36328125,3.37939453125,,,3.36767578125,3.38037109375
162,,,,3.36328125,3.3671875,,,3.36767578125,3.3779296875
163,,,,3.36328125,3.37158203125,,,3.36767578125,3.37744140625
164,,,,3.36328125,3.3681640625,,,3.36767578125,3.380859375
165,,,,3.36376953125,3.369140625,,,3.36767578125,3.37744140625
166,,,,3.36328125,3.369140625,,,,3.38134765625
167,,,,3.36328125,3.36962890625,,,,3.3779296875
168,,,,3.36328125,3.369140625,,,,3.38134765625
169,,,,3.36328125,3.36767578125,,,,3.380859375
170,,,,3.36328125,3.3681640625,,,,3.37744140625
171,,,,3.36328125,3.37646484375,,,,3.3818359375
172,,,,3.36328125,3.36572265625,,,,3.3818359375
173,,,,3.36328125,3.365234375,,,,3.380859375
174,,,,3.36328125,3.3681640625,,,,3.380859375
175,,,,3.36328125,3.36474609375,,,,3.380859375
176,,,,3.36328125,3.36669921875,,,,3.376953125
177,,,,3.36328125,3.3671875,,,,3.37744140625
178,,,,3.36328125,3.36474609375,,,,3.376953125
179,,,,3.36328125,3.365234375,,,,3.376953125
180,,,,3.36328125,3.36767578125,,,,3.376953125
181,,,,3.36328125,3.36474609375,,,,3.380859375
182,,,,3.36328125,3.37353515625,,,,3.380859375
183,,,,3.36328125,3.36767578125,,,,3.376953125
184,,,,3.36328125,3.37158203125,,,,3.380859375
185,,,,3.36328125,3.36474609375,,,,3.376953125
186,,,,3.36328125,3.3720703125,,,,3.376953125
187,,,,3.36328125,3.365234375,,,,3.376953125
188,,,,3.36328125,3.37158203125,,,,3.376953125
189,,,,3.36328125,3.36474609375,,,,3.376953125
190,,,,3.36328125,3.36572265625,,,,3.376953125
191,,,,3.36328125,3.36865234375,,,,3.376953125
192,,,,3.36328125,3.36572265625,,,,3.376953125
193,,,,3.36328125,3.3681640625,,,,3.380859375
194,,,,3.36328125,3.36572265625,,,,3.376953125
195,,,,,3.36474609375,,,,3.376953125
196,,,,,3.3662109375,,,,3.376953125
197,,,,,3.36865234375,,,,3.376953125
198,,,,,3.365234375,,,,3.376953125
199,,,,,3.3642578125,,,,3.376953125
200,,,,,3.36474609375,,,,3.376953125
201,,,,,3.36474609375,,,,3.376953125
202,,,,,3.36767578125,,,,3.376953125
203,,,,,3.36669921875,,,,3.376953125
204,,,,,3.3642578125,,,,3.376953125
205,,,,,3.36474609375,,,,3.376953125
206,,,,,3.3681640625,,,,3.376953125
207,,,,,3.36865234375,,,,3.376953125
208,,,,,3.36865234375,,,,3.376953125
209,,,,,3.36865234375,,,,3.376953125
210,,,,,3.3681640625,,,,3.376953125
211,,,,,3.365234375,,,,3.376953125
212,,,,,3.3681640625,,,,3.376953125
213,,,,,3.3642578125,,,,3.376953125
214,,,,,3.3681640625,,,,3.376953125
215,,,,,3.365234375,,,,3.376953125
216,,,,,3.3681640625,,,,3.376953125
217,,,,,3.36474609375,,,,3.376953125
218,,,,,3.3681640625,,,,3.376953125
219,,,,,3.36474609375,,,,3.376953125
220,,,,,3.36474609375,,,,
221,,,,,3.3642578125,,,,
222,,,,,3.3681640625,,,,
223,,,,,3.36865234375,,,,
224,,,,,3.3642578125,,,,
225,,,,,3.36572265625,,,,
226,,,,,3.365234375,,,,
227,,,,,3.3681640625,,,,
228,,,,,3.3642578125,,,,
229,,,,,3.36865234375,,,,
230,,,,,3.3642578125,,,,
231,,,,,3.3681640625,,,,
232,,,,,3.3642578125,,,,
233,,,,,3.3681640625,,,,
234,,,,,3.36474609375,,,,
235,,,,,3.3642578125,,,,
236,,,,,3.3642578125,,,,
237,,,,,3.3642578125,,,,
238,,,,,3.36474609375,,,,
239,,,,,3.3642578125,,,,
240,,,,,3.36474609375,,,,
241,,,,,3.3642578125,,,,
242,,,,,3.3642578125,,,,
243,,,,,3.3642578125,,,,
244,,,,,3.36474609375,,,,
