,ev_op_r,ev_op_r3,ev_op_H,ev_op_H_2f,ev_op_H_3f,ev_op_Hp,ev_op_Hp2,ev_op_Hp3,ev_op_Hp4
164,,,,5.527539062500001,3.1626953125000004,3.2910156250000004,,3.608984375,3.153125
165,,,,5.580273437500001,3.1574218750000003,3.3382812500000005,,3.4468750000000004,3.1529296875000004
166,,,,5.5541015625000005,3.1591796875000004,3.3794921875000004,,4.021484375,3.1527343750000005
167,,,,5.6429687500000005,3.1603515625000003,3.2373046875000004,,4.4568359375,3.1527343750000005
168,,,,5.40390625,3.1599609375,3.2789062500000004,,4.007031250000001,3.1527343750000005
169,,,,4.830859375,3.1572265625000004,3.3509765625000005,,3.8115234375,3.1527343750000005
170,,,,5.41484375,3.1607421875000004,3.3351562500000003,,3.8298828125,3.1527343750000005
171,,,,4.8246093750000005,3.1683593750000005,3.276171875,,3.734765625000001,3.1527343750000005
172,,,,5.97421875,3.1652343750000003,3.3273437500000003,,4.1814453125,3.1527343750000005
173,,,,4.2796875000000005,3.1654296875000005,3.2773437500000004,,3.808007812500001,3.1527343750000005
174,,,,5.9791015625,3.1660156250000004,3.2890625000000004,,3.3800781250000003,3.1527343750000005
175,,,,5.2445312500000005,3.1646484375000004,3.3279296875,,3.5349609375,3.1527343750000005
176,,,,6.214062500000001,3.1572265625000004,3.3416015625,,3.36015625,3.1527343750000005
177,,,,4.193359375,3.1583984375000003,3.2767578125000005,,3.7009765625,3.1527343750000005
178,,,,4.3525390625,3.1572265625000004,3.3683593750000003,,3.838671875,3.1527343750000005
179,,,,5.5203125,3.1650390625000004,3.2462890625000003,,3.3441406250000005,3.1527343750000005
180,,,,5.7562500000000005,3.1578125000000004,3.2804687500000003,,3.7763671875,3.1527343750000005
181,,,,5.7466796875,3.1578125000000004,3.3500000000000005,,3.6453125,3.1527343750000005
182,,,,5.278515625000001,3.1580078125,3.3238281250000004,,4.046875,3.1527343750000005
183,,,,5.75546875,3.1646484375000004,3.2773437500000004,,3.8912109375,3.1527343750000005
184,,,,4.7888671875,3.1576171875000005,3.2869140625,,3.7822265625,3.1527343750000005
185,,,,5.900585937500001,3.1585937500000005,3.3353515625000005,,3.6681640625,3.1527343750000005
186,,,,5.221875000000001,3.1572265625000004,3.3285156250000005,,3.6978515625,3.1527343750000005
187,,,,4.9847656250000005,3.1574218750000003,3.2693359375,,4.0029296875,3.1527343750000005
188,,,,5.405078125,3.1572265625000004,3.2962890625000005,,3.7703125,3.1527343750000005
