,ev_op_r_COBYLA,ev_op_r3_COBYLA,ev_op_H_COBYLA,ev_op_H_2f_COBYLA,ev_op_H_3f_COBYLA,ev_op_Hp_COBYLA,ev_op_Hp2_COBYLA,ev_op_Hp3_COBYLA,ev_op_Hp4_COBYLA,ev_op_r_SPSA,ev_op_r3_SPSA,ev_op_H_SPSA,ev_op_H_2f_SPSA,ev_op_H_3f_SPSA,ev_op_Hp_SPSA,ev_op_Hp2_SPSA,ev_op_Hp3_SPSA,ev_op_Hp4_SPSA
21,3.1498046875000005,3.2476562500000004,4.311718750000001,3.3242187500000004,7.039257812500001,3.1949218750000004,4.081640625,4.308789062500001,4.085156250000001,6.1490234375,3.4335937500000004,6.7205078125,6.91171875,6.908203125,7.1527343750000005,6.8306640625,5.7791015625,6.3017578125
22,3.1556640625000005,3.4705078125,3.6111328125,4.2203125,4.6781250000000005,3.3607421875000005,3.3564453125000004,4.3271484375,6.068554687500001,6.150390625,4.6302734375000005,7.0232421875,6.5123046875,7.1484375,6.6859375000000005,6.561718750000001,5.3736328125,6.8171875
23,3.1498046875000005,3.1888671875000005,3.5824218750000005,3.3242187500000004,6.86796875,3.2304687500000004,3.3509765625000005,4.8482421875,4.55234375,5.7015625000000005,3.3359375000000004,5.093359375,6.818359375,6.401562500000001,7.1509765625,6.8646484375000005,5.7568359375,6.462890625
24,3.1556640625000005,3.1736328125,3.5824218750000005,3.3744140625000005,5.7802734375,3.1949218750000004,4.492382812500001,4.509375,5.5414062500000005,6.1490234375,4.498242187500001,6.91796875,7.0287109375000005,6.4447265625000005,7.0423828125000005,7.0994140625,4.901562500000001,6.9125000000000005
25,3.1527343750000005,3.58671875,3.6111328125,3.3242187500000004,6.5599609375000005,3.2388671875000004,3.330859375,4.489453125000001,4.313671875000001,5.7369140625,3.4371093750000004,6.1556640625000005,6.6197265625,6.0884765625,7.1507812500000005,5.71640625,5.7679687500000005,6.6939453125
26,3.1498046875000005,3.1736328125,3.5578125000000003,3.6568359375000004,6.987890625,3.1949218750000004,3.9277343750000004,4.807812500000001,5.135937500000001,6.152539062500001,3.4716796875000004,5.808789062500001,6.541015625,6.9525390625000005,6.841992187500001,5.9404296875,5.77109375,6.75078125
27,3.1498046875000005,3.27421875,3.5091796875000005,3.3574218750000004,4.265820312500001,3.1613281250000003,3.3917968750000003,3.9990234375000004,4.085156250000001,5.699414062500001,4.2634765625,6.847265625,5.968945312500001,7.1332031250000005,7.151171875,7.033203125,5.4380859375,5.7044921875000005
28,3.1498046875000005,3.1630859375000004,3.3730468750000004,4.1765625,6.0779296875,3.2347656250000005,3.2390625,4.546484375,5.5785156250000005,6.148632812500001,4.498242187500001,6.91796875,6.81796875,4.916210937500001,6.9810546875,6.811718750000001,5.9951171875,6.0259765625
29,3.1498046875000005,3.6521484375,3.5451171875000003,3.1914062500000004,4.4818359375000005,3.1779296875000003,3.2578125000000004,3.9234375000000004,4.085156250000001,5.7289062500000005,3.4371093750000004,6.1556640625000005,6.9873046875,6.734375,7.151562500000001,5.8265625000000005,5.100390625,5.3812500000000005
30,3.1498046875000005,3.1917968750000005,3.4166015625000004,4.2173828125,4.2611328125000005,3.1613281250000003,3.3333984375000005,4.1341796875000005,6.111523437500001,5.7015625000000005,4.5902343750000005,6.8513671875,5.836132812500001,5.294140625000001,6.792578125,7.0115234375,4.0876953125,6.848828125000001
31,3.1498046875000005,3.1523437500000004,3.7580078125000003,3.2226562500000004,5.81640625,3.1652343750000003,3.3109375000000005,4.921875,5.2431640625,6.150390625,4.669140625000001,6.3910156250000005,6.6439453125000005,6.80234375,7.154492187500001,6.451953125,6.377734375,4.8873046875
32,3.1498046875000005,3.1560546875,3.3703125000000003,4.080078125,4.2611328125000005,3.1613281250000003,3.2382812500000004,3.9242187500000005,4.291015625,6.152539062500001,5.666796875,7.0173828125,7.181640625,6.7224609375,7.15234375,5.8021484375000005,6.1541015625,6.67734375
33,3.1498046875000005,3.1523437500000004,3.3564453125000004,3.3224609375000003,4.3837890625,3.1923828125000004,3.371875,4.104296875,4.0892578125000005,5.699414062500001,3.3515625000000004,5.1572265625,6.888867187500001,5.131640625,7.0240234375,7.0970703125000005,6.347851562500001,6.90625
34,3.1498046875000005,3.246875,3.3306640625000004,3.9064453125000003,4.2611328125000005,3.1539062500000004,3.3476562500000004,3.86796875,5.26953125,5.7369140625,4.091796875,6.2798828125,6.8246093750000005,7.1501953125,7.0023437500000005,6.486523437500001,5.813671875000001,5.799023437500001
35,3.1498046875000005,3.1693359375000005,3.330859375,3.3613281250000004,4.5681640625,3.1554687500000003,3.5316406250000005,4.167187500000001,4.009375,6.1490234375,3.68046875,6.834179687500001,5.856640625000001,6.6646484375,7.15,6.9470703125,4.541796875,6.8052734375
36,,3.2460937500000004,3.4021484375,4.0017578125,4.9810546875,3.1578125000000004,3.2486328125000004,4.0048828125,4.320507812500001,5.699414062500001,4.4451171875,6.6013671875,6.4365234375,7.0544921875,7.1498046875000005,7.132421875,5.4373046875,6.659765625
37,,3.1564453125000003,3.334765625,3.3677734375000004,3.9712890625000004,3.1517578125000005,3.2298828125000005,3.9492187500000004,4.5707031250000005,6.152539062500001,3.9201171875000003,6.3208984375,5.955859375,5.9375,6.7763671875,5.3705078125000005,5.998828125,6.9876953125000005
38,,3.2001953125000004,3.4132812500000003,4.015234375,3.9712890625000004,3.1482421875,3.2406250000000005,4.4222656250000005,3.8294921875000005,5.699414062500001,3.5492187500000005,6.89140625,7.11015625,6.95703125,7.154492187500001,5.737890625,6.169140625000001,6.6421875
39,,3.1552734375000004,3.3306640625000004,3.4369140625000005,5.1248046875,3.1527343750000005,3.27421875,3.7197265625000004,3.8214843750000003,6.152539062500001,4.3525390625,5.776562500000001,6.7857421875,6.0416015625,6.792578125,7.0259765625,6.3187500000000005,5.7708984375000005
40,,3.198046875,3.3166015625000003,3.1937500000000005,4.3388671875,3.1498046875000005,3.2564453125000004,3.9113281250000003,3.9263671875000004,6.152539062500001,3.4398437500000005,6.5248046875000005,6.767578125,7.0232421875,7.151562500000001,6.8880859375000005,5.3017578125,5.5462890625000005
41,,3.1847656250000003,3.3234375000000003,3.2294921875000004,4.3382812500000005,3.1537109375000005,3.2269531250000005,3.7197265625000004,4.2822265625,5.699414062500001,3.936328125,6.3037109375,6.7724609375,6.963085937500001,6.9810546875,6.9009765625,6.2416015625000005,5.002734375
42,,3.1523437500000004,3.2001953125000004,3.2119140625000004,3.9712890625000004,3.1498046875000005,3.22734375,4.159375000000001,4.0400390625,5.7369140625,3.8687500000000004,5.2556640625,7.0375000000000005,6.885937500000001,6.8173828125,6.5341796875,6.0779296875,7.1322265625000005
43,,3.1738281250000004,3.2085937500000004,3.4082031250000004,4.143750000000001,3.1480468750000004,3.2658203125000003,3.7197265625000004,3.8421875000000005,6.1490234375,3.5794921875000005,6.6302734375000005,6.5980468750000005,6.9310546875000005,7.147656250000001,6.378125000000001,4.9203125000000005,4.8806640625
44,,3.1529296875000004,3.2328125000000005,3.3644531250000003,4.2650390625000005,3.1474609375000004,3.2003906250000003,4.1552734375,3.6337890625000004,6.148632812500001,3.4777343750000003,6.612890625,6.689453125,6.757421875,7.1509765625,6.5736328125000005,4.8580078125,6.751171875000001
45,,3.1523437500000004,3.1609375,3.217578125,4.291210937500001,3.1507812500000005,3.16875,3.79765625,3.9265625,5.7289062500000005,4.2759765625,6.351171875,6.861328125,6.347265625,6.6859375000000005,5.85546875,5.321484375000001,5.213085937500001
46,,3.151171875,3.1656250000000004,3.209765625,3.9712890625000004,3.1507812500000005,3.1654296875000005,3.9212890625000005,3.9972656250000003,6.148632812500001,3.936328125,6.3037109375,6.735546875000001,6.77890625,7.004101562500001,6.561718750000001,5.6140625,7.0826171875
47,,3.1544921875000003,3.1554687500000003,3.1742187500000005,5.0806640625,3.1480468750000004,3.1699218750000004,3.8736328125000004,4.1462890625,5.7289062500000005,3.4398437500000005,6.5248046875000005,6.9378906250000005,6.333984375,7.151562500000001,6.8646484375000005,4.1529296875,5.6236328125
48,,3.151171875,3.1849609375000005,3.2001953125000004,4.33984375,3.1474609375000004,3.1761718750000005,3.6835937500000004,3.5250000000000004,5.7015625000000005,3.1673828125000005,5.287890625,7.1156250000000005,6.705273437500001,7.1509765625,6.8904296875,4.8896484375,5.044140625000001
49,,3.1544921875000003,3.1669921875000004,3.1845703125000004,4.3685546875000005,3.1480468750000004,3.166796875,3.6541015625,3.8029296875000003,6.150390625,4.4779296875000005,6.5673828125,5.5863281250000005,7.1292968750000005,6.6859375000000005,6.884375,4.8482421875,5.905468750000001
50,,3.151171875,3.1814453125,3.1957031250000005,4.762890625000001,3.1507812500000005,3.1529296875000004,3.8712890625000003,3.3892578125000004,6.1498046875000005,3.3578125000000005,5.2699218750000005,6.0970703125000005,7.042187500000001,7.1498046875000005,6.9556640625,6.545117187500001,6.3505859375
51,,3.151171875,3.1595703125000005,3.2251953125000004,4.0875,3.1509765625000004,3.1619140625,3.7228515625000003,3.6164062500000003,5.681640625,5.6234375000000005,6.996875,6.8287109375,6.906445312500001,6.9638671875,6.718945312500001,4.0376953125,5.5064453125
52,,3.151171875,3.1554687500000003,3.1705078125000004,3.7615234375,3.1480468750000004,3.1548828125000004,3.7824218750000003,4.790234375000001,3.9437500000000005,4.622265625000001,6.004101562500001,4.5521484375000005,7.1529296875,7.1380859375000005,7.097851562500001,7.041210937500001,6.800976562500001
53,,3.1544921875000003,3.1613281250000003,3.1970703125,4.3296875,3.1474609375000004,3.1714843750000004,3.7712890625,3.3892578125000004,4.9228515625,5.6025390625,6.5162109375,5.1556640625000005,5.6869140625000005,6.9166015625,6.4322265625,5.326367187500001,6.3697265625
54,,3.1544921875000003,3.1646484375000004,3.1705078125000004,4.296093750000001,3.1474609375000004,3.1591796875000004,4.0472656250000005,4.0466796875,3.8763671875000005,4.9593750000000005,6.3486328125,5.013867187500001,6.4984375000000005,6.9439453125,6.9365234375,5.819921875,6.6927734375000005
55,,3.151171875,3.1679687500000004,3.19609375,4.347265625,3.1474609375000004,3.1681640625000003,3.631640625,3.3892578125000004,3.1972656250000004,5.1982421875,3.9523437500000003,6.156445312500001,4.513671875,7.1234375000000005,6.9267578125,6.4130859375,6.2537109375
56,,3.151171875,3.1714843750000004,3.2076171875000004,4.2542968750000005,3.1509765625000004,3.1585937500000005,3.7382812500000004,4.5748046875,3.7591796875000005,5.1228515625,6.999609375,6.41796875,7.012890625000001,7.0884765625,6.774609375000001,4.5396484375,6.7113281250000005
57,,3.1544921875000003,3.1572265625000004,3.2164062500000004,4.558789062500001,3.1476562500000003,3.1525390625000003,3.5955078125,3.5869140625000004,3.1679687500000004,5.547070312500001,6.838085937500001,5.6552734375,6.900585937500001,6.5482421875000005,7.1005859375,6.9537109375,6.401171875
58,,3.1513671875000004,3.1541015625,3.1953125000000004,3.7556640625,3.1474609375000004,3.1568359375000004,3.8939453125000005,4.1724609375,3.5394531250000005,5.82890625,6.4947265625,5.477734375000001,6.6787109375,3.7232421875000004,6.982421875,4.6474609375,6.165234375000001
59,,3.1541015625,3.1539062500000004,3.2378906250000004,3.7703125,3.1474609375000004,3.1505859375000003,3.6740234375000003,3.9001953125,3.1503906250000004,4.706250000000001,6.3873046875,6.056835937500001,6.6117187500000005,5.1685546875,6.939453125,6.570507812500001,6.41953125
60,,3.151171875,3.1539062500000004,3.18046875,3.7234375,3.1474609375000004,3.1541015625,3.6476562500000003,3.4179687500000004,3.1996093750000005,4.2125,6.655859375,5.678906250000001,7.041796875,7.1412109375,6.4322265625,6.16796875,6.400390625
61,,3.151171875,3.1525390625000003,3.2404296875000003,4.030468750000001,3.1474609375000004,3.1601562500000004,3.3017578125000004,3.9613281250000005,3.3291015625000004,4.9587890625,6.916015625,6.1275390625,6.1921875,6.8599609375,6.95859375,6.701367187500001,6.5359375
62,,3.1541015625,3.1523437500000004,3.1517578125000005,3.82109375,3.1474609375000004,3.1505859375000003,3.2218750000000003,3.5298828125000004,3.2464843750000005,4.37109375,6.552734375,5.8814453125,4.753515625,6.9283203125,6.1216796875,5.4556640625,6.5126953125
63,,3.1513671875000004,3.1519531250000004,3.2093750000000005,5.073828125,3.1474609375000004,3.1507812500000005,3.2142578125000005,4.152539062500001,3.2294921875000004,4.04765625,6.818554687500001,6.859570312500001,6.5394531250000005,5.964453125,6.2123046875000005,6.746289062500001,6.2310546875
64,,3.151171875,3.1523437500000004,3.1617187500000004,3.7708984375000005,3.1474609375000004,3.1519531250000004,3.2070312500000004,3.7380859375,3.2435546875000005,3.6582031250000004,5.826171875,6.028515625000001,6.02890625,3.3964843750000004,6.6058593750000005,4.247265625000001,6.4873046875
65,,3.1544921875000003,3.155078125,3.2062500000000003,3.7033203125000003,3.1474609375000004,3.1494140625000004,3.2035156250000005,3.3839843750000003,3.2294921875000004,5.2759765625,6.8798828125,4.57421875,6.8203125,3.3980468750000004,5.1912109375,6.1353515625,6.425000000000001
66,,3.151171875,3.1519531250000004,3.18046875,3.9156250000000004,3.1474609375000004,3.1546875000000005,3.1841796875000004,3.4513671875000003,3.2318359375000005,3.8423828125000004,5.48828125,5.895703125000001,6.362500000000001,3.533984375,5.4750000000000005,4.157421875000001,5.597265625
67,,3.151171875,3.1552734375000004,3.1513671875000004,3.7033203125000003,,3.1533203125000004,3.2123046875000005,3.3302734375000003,3.2441406250000004,4.487109375,4.44921875,6.4330078125000005,4.4287109375,3.2343750000000004,4.1820312500000005,5.1802734375,6.116015625
68,,3.1541015625,3.1521484375,3.1765625,3.9474609375000003,,3.1525390625000003,3.2064453125000005,3.4035156250000003,3.2699218750000005,4.076953125,4.905468750000001,6.51953125,7.0082031250000005,4.1552734375,6.4341796875,4.0384765625000005,5.9462890625
69,,3.151171875,3.1517578125000005,3.1503906250000004,3.7033203125000003,,3.1496093750000003,3.244921875,3.3263671875000003,3.2031250000000004,3.2267578125000003,5.1312500000000005,4.5703125,6.9076171875000005,3.1585937500000005,5.4935546875000005,5.210156250000001,6.009765625
70,,3.151171875,3.1517578125000005,3.1609375,3.6148437500000004,,3.1484375000000004,3.1916015625000003,3.2953125000000005,3.2582031250000005,3.3103515625,4.5609375000000005,7.101171875,6.1236328125,6.0169921875000005,5.8416015625,4.653125,5.3580078125
71,,3.151171875,3.1527343750000005,3.1507812500000005,3.6148437500000004,,3.1480468750000004,3.2007812500000004,3.4105468750000005,3.2060546875000004,3.1742187500000005,5.1197265625,6.974609375,6.4808593750000005,4.3357421875,5.2369140625,4.3974609375,6.250195312500001
72,,3.151171875,3.1519531250000004,3.1714843750000004,3.6294921875000004,,3.1521484375,3.1765625,3.3164062500000004,3.2435546875000005,3.4998046875,3.9583984375000005,7.007031250000001,5.998242187500001,6.383007812500001,5.640820312500001,4.294140625000001,3.9273437500000004
73,,3.151171875,3.1513671875000004,3.1601562500000004,3.6162109375000004,,3.1519531250000004,3.2599609375000003,3.2777343750000005,3.2207031250000004,3.3085937500000004,5.5414062500000005,6.9810546875,6.8158203125000005,4.853125,5.889453125,4.5291015625,6.420703125
74,,3.151171875,3.1580078125,3.1714843750000004,3.811328125,,3.1494140625000004,3.1730468750000003,3.5136718750000004,3.2669921875000005,3.4406250000000003,4.6083984375,6.48828125,5.4595703125,4.6501953125,5.2615234375,5.140234375,4.4490234375
75,,3.151171875,3.1513671875000004,3.1607421875000004,3.5335937500000005,,3.1519531250000004,3.1968750000000004,3.3453125000000004,3.1972656250000004,3.16875,3.658984375,6.819531250000001,6.683789062500001,4.4880859375,6.19296875,4.206250000000001,4.1169921875
76,,3.151171875,3.1517578125000005,3.1769531250000003,3.5601562500000004,,3.1494140625000004,3.1935546875000003,3.42265625,3.2494140625000005,3.2064453125000005,3.7958984375000004,6.8765625,5.00390625,5.3525390625,5.307812500000001,5.403125,4.3208984375
77,,3.151171875,3.151171875,3.1767578125000004,3.4199218750000004,,3.1486328125000003,3.2435546875000005,3.3232421875000004,3.2060546875000004,3.5230468750000004,4.3011718750000005,6.5408203125,5.15234375,3.7505859375000004,6.1041015625,4.177734375,3.8820312500000003
78,,3.151171875,3.1519531250000004,3.1587890625000004,3.6099609375000004,,3.1503906250000004,3.2060546875000004,3.7234375,3.2435546875000005,3.2843750000000003,3.80546875,6.553906250000001,5.8787109375,5.9173828125000005,5.302929687500001,4.1130859375,5.026562500000001
79,,3.151171875,3.1513671875000004,3.1503906250000004,3.604296875,,3.1509765625000004,3.1769531250000003,3.2658203125000003,3.2207031250000004,3.1527343750000005,4.0787109375,6.564453125,6.103515625,5.549609375,5.4750000000000005,5.730078125,3.8380859375000003
80,,3.151171875,3.151171875,3.1568359375000004,3.5617187500000003,,3.1480468750000004,3.1818359375000003,3.3216796875000005,3.2582031250000005,3.29375,3.9742187500000004,6.4060546875,5.809765625000001,5.6302734375000005,5.4498046875,5.18046875,4.3037109375
81,,3.151171875,3.151171875,3.1539062500000004,3.5951171875000005,,3.1480468750000004,3.1765625,3.3253906250000003,3.1972656250000004,3.2029296875,3.8394531250000004,5.4691406250000005,5.090039062500001,5.8658203125,5.543164062500001,4.5484375,5.31328125
82,,3.151171875,3.151171875,3.1652343750000003,3.8083984375,,3.1507812500000005,3.1763671875000004,3.4878906250000004,3.2464843750000005,3.7251953125000004,3.4312500000000004,5.4888671875,4.9369140625000005,5.7859375,5.6898437500000005,4.689648437500001,4.31640625
83,,3.151171875,3.1513671875000004,3.1505859375000003,3.4578125,,3.1482421875,3.1753906250000004,3.2232421875000004,3.2060546875000004,3.3935546875000004,4.2251953125,4.7431640625,5.6021484375,5.636914062500001,5.0884765625,4.780468750000001,4.4033203125
84,,3.151171875,3.155078125,3.1609375,3.8226562500000005,,3.1521484375,3.1691406250000003,3.2232421875000004,3.2464843750000005,3.479296875,3.2384765625000003,4.6630859375,5.3349609375,6.248242187500001,4.7093750000000005,4.7515625,6.1724609375
85,,3.151171875,3.1513671875000004,3.1509765625000004,3.4140625000000004,,3.1484375000000004,3.17265625,3.1955078125000003,3.2031250000000004,3.3939453125000005,3.903125,5.435742187500001,4.5408203125,4.767578125,6.127148437500001,5.8306640625,4.0140625000000005
86,,3.151171875,3.155078125,3.1699218750000004,3.6080078125000004,,3.1482421875,3.1964843750000003,3.1955078125000003,3.2435546875000005,3.3591796875,3.2867187500000004,5.4837890625000005,5.1744140625,3.9779296875000005,5.6236328125,4.1273437500000005,5.508984375000001
87,,3.151171875,3.1513671875000004,3.1500000000000004,3.4232421875000005,,3.1480468750000004,3.1732421875000005,3.2933593750000005,3.2148437500000004,3.2763671875000004,3.6328125000000004,4.659765625,4.9339843750000005,3.5503906250000004,5.3685546875000005,6.0826171875,7.028515625000001
88,,3.151171875,3.1513671875000004,3.1539062500000004,3.71171875,,3.1480468750000004,3.186328125,3.2025390625000005,3.2494140625000005,3.4021484375,3.4822265625,5.3822265625000005,5.5115234375,3.59453125,4.365429687500001,4.3953125,4.50546875
89,,,3.151171875,3.1617187500000004,3.4593750000000005,,3.1482421875,3.1593750000000003,3.2394531250000003,3.1972656250000004,3.229296875,3.3830078125000003,5.790234375000001,6.30078125,4.208984375,6.416210937500001,4.538671875,4.75078125
90,,,3.151171875,3.1572265625000004,3.647265625,,3.1480468750000004,3.1724609375000004,3.2128906250000004,3.2435546875000005,3.3031250000000005,3.3800781250000003,5.341796875,5.824414062500001,4.2625,4.0279296875,4.3111328125,4.264453125
91,,,3.1513671875000004,3.1519531250000004,3.401171875,,3.1480468750000004,3.1632812500000003,3.3015625,3.2060546875000004,3.217578125,3.4673828125000004,5.619140625,6.3500000000000005,3.5031250000000003,3.7707031250000003,4.642578125,4.6400390625000005
92,,,3.1513671875000004,3.1500000000000004,3.4708984375000003,,3.1480468750000004,3.1792968750000004,3.2279296875000005,3.2494140625000005,3.2232421875000004,3.4771484375000004,6.1521484375,5.123046875,3.6994140625000003,3.3062500000000004,4.5669921875,4.921875
93,,,3.1513671875000004,3.1515625000000003,3.3185546875000003,,3.1519531250000004,3.17265625,3.2384765625000003,3.1972656250000004,3.3123046875,3.3734375000000005,4.7025390625000005,5.912890625,4.5064453125,3.7109375000000004,5.336132812500001,4.7669921875000005
94,,,3.151171875,3.1509765625000004,3.3218750000000004,,3.1480468750000004,3.1554687500000003,3.2056640625000004,3.2435546875000005,3.5978515625000003,3.4068359375000004,5.6130859375,6.1861328125,4.4255859375,3.3031250000000005,5.0873046875000005,4.3515625
95,,,3.151171875,3.1552734375000004,3.3328125,,3.1480468750000004,3.1601562500000004,3.2519531250000004,3.2060546875000004,3.3617187500000005,3.4138671875,6.384765625,3.9689453125000003,3.4492187500000004,3.4039062500000004,4.6228515625,5.780468750000001
96,,,3.1513671875000004,3.1503906250000004,3.3248046875000004,,3.1480468750000004,3.1617187500000004,3.1876953125000003,3.2464843750000005,3.4369140625000005,3.4621093750000003,6.8134765625,5.88046875,3.8822265625000005,3.2884765625000005,5.36796875,4.1728515625
