,seed_18,seed_28,seed_38,seed_48,seed_58,seed_68,seed_78,seed_88,seed_188
43,3.63134765625,3.60498046875,3.4814453125,3.7392578125,3.44873046875,3.486328125,3.69384765625,3.43359375,3.42138671875
44,3.68310546875,3.6015625,3.4697265625,3.51123046875,3.4443359375,3.43896484375,3.47802734375,3.53125,3.52392578125
45,3.61474609375,3.58349609375,3.447265625,3.58837890625,3.45703125,3.4208984375,3.88623046875,3.48095703125,3.4248046875
46,3.54345703125,3.60986328125,3.46240234375,3.57958984375,3.439453125,3.42626953125,3.60595703125,3.53759765625,3.47265625
47,3.54638671875,3.58544921875,3.39794921875,3.94287109375,3.43994140625,3.501953125,3.4599609375,3.49365234375,3.4228515625
48,3.63525390625,3.54931640625,3.39697265625,3.52685546875,3.4462890625,3.41650390625,3.40087890625,3.466796875,3.44287109375
49,3.5458984375,3.56396484375,3.40673828125,3.75146484375,3.43505859375,3.427734375,3.8017578125,3.4267578125,3.4306640625
50,3.587890625,3.548828125,3.4033203125,3.47900390625,3.40380859375,3.44091796875,3.50927734375,3.40380859375,3.44873046875
51,3.60595703125,3.53515625,3.4326171875,3.48046875,3.4140625,3.46533203125,3.49072265625,3.40380859375,3.41748046875
52,3.52099609375,3.63134765625,3.44287109375,3.5146484375,3.419921875,3.42529296875,3.40087890625,3.5341796875,3.4560546875
53,3.52685546875,3.49169921875,3.4404296875,3.50244140625,3.3818359375,3.44580078125,3.47705078125,3.40380859375,3.41357421875
54,3.4970703125,3.51708984375,3.44921875,3.55615234375,3.40478515625,3.41943359375,3.3974609375,3.4208984375,3.431640625
55,3.49365234375,3.52783203125,3.439453125,3.47900390625,3.3818359375,3.47998046875,3.4833984375,3.40380859375,3.4296875
56,3.5185546875,3.49169921875,3.4033203125,3.5322265625,3.408203125,3.41748046875,3.4169921875,3.41748046875,3.43798828125
57,3.50341796875,3.4697265625,3.44384765625,3.5390625,3.3818359375,3.41845703125,3.73974609375,3.431640625,3.4208984375
58,3.47021484375,3.5087890625,3.39697265625,3.5625,3.4033203125,3.40380859375,3.5302734375,3.4697265625,3.40625
59,3.4951171875,3.419921875,3.4111328125,3.49365234375,3.3818359375,3.41064453125,3.3974609375,3.48046875,3.41357421875
60,3.390625,3.412109375,3.40478515625,3.5556640625,3.41943359375,3.4521484375,3.490234375,3.40673828125,3.4140625
61,3.447265625,3.42333984375,3.4248046875,3.48388671875,3.3818359375,3.40478515625,3.39892578125,3.400390625,3.4140625
62,3.388671875,3.4990234375,3.42333984375,3.4912109375,3.41064453125,3.41943359375,3.439453125,3.427734375,3.396484375
63,3.4453125,3.4521484375,3.40771484375,3.58154296875,3.388671875,3.40283203125,3.41796875,3.40771484375,3.44384765625
64,3.39501953125,3.49365234375,3.392578125,3.4033203125,3.4091796875,3.41259765625,3.44775390625,3.38671875,3.41943359375
65,3.50537109375,3.4296875,3.3994140625,3.4111328125,3.3857421875,3.408203125,3.4169921875,3.390625,3.40966796875
66,3.43896484375,3.51904296875,3.40087890625,3.4150390625,3.4169921875,3.42724609375,3.43994140625,3.40869140625,3.41259765625
67,3.42724609375,3.4052734375,3.40771484375,3.38916015625,3.38916015625,3.42138671875,3.4287109375,3.4091796875,3.40380859375
68,3.3876953125,3.4501953125,3.41650390625,3.38916015625,3.3837890625,3.39111328125,3.4541015625,3.41357421875,3.41748046875
69,3.37451171875,3.4443359375,3.40185546875,3.38916015625,3.38916015625,3.408203125,3.3984375,3.40185546875,3.4189453125
70,3.38134765625,3.4052734375,3.40380859375,3.39208984375,3.384765625,3.3974609375,3.4111328125,3.41259765625,3.3974609375
71,3.486328125,3.39501953125,3.40625,3.40771484375,3.40234375,3.3994140625,3.408203125,3.37939453125,3.41845703125
72,3.3720703125,3.42626953125,3.39111328125,3.3984375,3.3896484375,3.38525390625,3.44873046875,3.42578125,3.40771484375
73,3.39599609375,3.42822265625,3.4130859375,3.42578125,3.3955078125,3.38818359375,3.423828125,3.38134765625,3.3984375
74,3.4033203125,3.39794921875,3.38916015625,3.400390625,3.37109375,3.4013671875,3.40283203125,3.40087890625,3.4140625
75,3.4013671875,3.38427734375,3.38818359375,3.373046875,3.37060546875,3.388671875,3.44677734375,3.3798828125,3.40185546875
76,3.37451171875,3.466796875,3.42529296875,3.38134765625,3.37890625,3.4169921875,3.3955078125,3.412109375,3.39697265625
77,3.38623046875,3.3974609375,3.38134765625,3.3828125,3.38623046875,3.3994140625,3.421875,3.380859375,3.40869140625
78,3.37060546875,3.41650390625,3.40283203125,3.3779296875,3.38427734375,3.41650390625,3.41455078125,3.3935546875,3.4111328125
79,3.4072265625,3.3984375,3.3837890625,3.39111328125,3.384765625,3.384765625,3.3896484375,3.39013671875,3.39404296875
80,3.38916015625,3.4580078125,3.40185546875,3.375,3.37841796875,3.39111328125,3.39453125,3.39404296875,3.390625
81,3.43359375,3.38720703125,3.38134765625,3.39013671875,3.38818359375,3.37109375,3.38037109375,3.38232421875,3.3984375
82,3.39208984375,3.38427734375,3.4052734375,3.3681640625,3.37939453125,3.4072265625,3.38623046875,3.37939453125,3.38818359375
83,3.37548828125,3.39208984375,3.40625,3.38330078125,3.3798828125,3.37646484375,3.3837890625,3.3837890625,3.3896484375
84,3.39404296875,3.38134765625,3.38818359375,3.3740234375,3.37646484375,3.38671875,3.3798828125,3.37939453125,3.39794921875
85,3.3759765625,3.39013671875,3.40673828125,3.40966796875,3.38134765625,3.37841796875,3.38134765625,3.390625,3.39013671875
86,3.3896484375,3.37939453125,3.38330078125,3.36865234375,3.37060546875,3.37109375,3.380859375,3.390625,3.4091796875
87,3.37060546875,3.37841796875,3.41650390625,3.39111328125,3.3896484375,3.373046875,3.39794921875,3.4013671875,3.3974609375
88,3.396484375,3.37353515625,3.4072265625,3.3994140625,3.37060546875,3.39111328125,3.3779296875,3.39599609375,3.396484375
89,3.36962890625,3.39404296875,3.37939453125,3.3828125,3.38037109375,3.3779296875,3.3896484375,3.38134765625,3.3876953125
90,3.39404296875,3.38134765625,3.37939453125,3.380859375,3.3720703125,3.37353515625,3.38427734375,3.38427734375,3.39990234375
91,3.37255859375,3.39111328125,3.39453125,3.37890625,3.38330078125,3.3828125,3.3857421875,3.380859375,3.39111328125
92,3.38818359375,3.3798828125,3.38330078125,3.373046875,3.37109375,3.37646484375,3.3798828125,3.3955078125,3.4091796875
93,3.37255859375,3.3779296875,3.3876953125,3.37939453125,3.37939453125,3.3876953125,3.38671875,3.37939453125,3.39111328125
94,3.37451171875,3.365234375,3.38525390625,3.37890625,3.36962890625,3.37158203125,3.3779296875,3.384765625,3.40380859375
95,3.37353515625,3.3896484375,3.384765625,3.37060546875,3.37841796875,3.37646484375,3.3955078125,3.380859375,3.3876953125
96,3.3671875,3.3896484375,3.384765625,3.36279296875,3.37158203125,3.38037109375,3.376953125,3.3759765625,3.3916015625
97,3.373046875,3.39599609375,3.39013671875,3.37109375,3.3740234375,3.39111328125,3.37841796875,3.3837890625,3.3896484375
98,3.36669921875,3.361328125,3.373046875,3.36669921875,3.36962890625,3.38037109375,3.38134765625,3.37744140625,3.3896484375
99,3.37548828125,3.36474609375,3.376953125,3.375,3.3701171875,3.3701171875,3.38037109375,3.380859375,3.39306640625
100,3.3642578125,3.3759765625,3.3818359375,3.38623046875,3.3720703125,3.36669921875,3.38232421875,3.37841796875,3.39111328125
101,3.390625,3.36474609375,3.38720703125,3.36181640625,3.373046875,3.3701171875,3.39306640625,3.37890625,3.38671875
102,3.38671875,3.3798828125,3.37548828125,3.38134765625,3.3701171875,3.36962890625,3.384765625,3.37548828125,3.39697265625
103,3.3798828125,3.361328125,3.37451171875,3.36279296875,3.37109375,3.3798828125,3.38671875,3.37939453125,3.38427734375
