,seed_10,seed_20,seed_30,seed_40,seed_50,seed_155,seed_125
134,3.47705078125,3.8974609375,3.3212890625,2.07763671875,4.076171875,3.99951171875,1.859375
135,4.1484375,2.60009765625,3.66748046875,2.13818359375,2.611328125,4.076171875,2.060546875
136,4.04150390625,3.828125,2.72509765625,2.30322265625,3.2470703125,4.056640625,1.767578125
137,3.70751953125,2.7724609375,4.05810546875,1.9375,3.62744140625,4.25537109375,2.18212890625
138,3.896484375,3.07666015625,3.380859375,1.54296875,3.1572265625,3.546875,2.04443359375
139,3.755859375,3.79736328125,3.103515625,2.3251953125,3.20166015625,4.146484375,2.58642578125
140,3.75146484375,3.0751953125,3.181640625,2.083984375,4.23828125,3.962890625,1.8740234375
141,4.31103515625,3.3857421875,2.99658203125,2.69384765625,2.22265625,3.64404296875,1.7646484375
142,4.435546875,2.5693359375,2.84912109375,2.06884765625,4.28955078125,3.5458984375,2.1259765625
143,3.6611328125,3.46728515625,3.7333984375,1.57763671875,3.8115234375,4.15087890625,1.67822265625
144,4.619140625,3.24462890625,2.83984375,1.8583984375,4.498046875,3.958984375,2.041015625
145,2.9794921875,2.93896484375,3.0693359375,2.78662109375,2.7900390625,3.76708984375,2.55126953125
146,4.68798828125,2.80126953125,3.13623046875,2.703125,1.52978515625,3.5341796875,1.98583984375
147,4.32568359375,2.49755859375,3.181640625,2.458984375,4.2197265625,3.830078125,2.0166015625
148,4.23095703125,2.7744140625,3.4404296875,1.083984375,3.12451171875,3.671875,1.98291015625
149,4.71142578125,2.69921875,2.89306640625,3.16357421875,3.732421875,4.1982421875,2.57275390625
150,3.4931640625,3.1103515625,3.29638671875,2.2412109375,3.78759765625,3.5400390625,1.9599609375
151,4.95166015625,3.0,3.375,1.4150390625,2.79443359375,3.99609375,2.23193359375
152,3.57568359375,3.05908203125,3.5283203125,2.021484375,3.0908203125,3.5390625,1.01416015625
153,4.76171875,3.2470703125,2.97900390625,2.61376953125,2.599609375,3.98046875,3.01123046875
154,5.7744140625,2.75048828125,2.92138671875,1.68798828125,3.80517578125,3.548828125,1.9501953125
155,3.39892578125,3.34033203125,3.49853515625,2.10302734375,2.56884765625,3.818359375,1.642578125
156,5.2138671875,2.90380859375,2.93896484375,1.2822265625,3.18212890625,3.52734375,1.6904296875
157,4.27001953125,2.4091796875,3.02587890625,2.3447265625,2.96923828125,3.76318359375,2.4189453125
158,4.751953125,3.0224609375,2.8544921875,1.0263671875,2.71630859375,3.80126953125,1.2060546875
159,4.0537109375,2.81884765625,3.17041015625,2.5537109375,3.22802734375,4.07470703125,2.14892578125
160,4.60009765625,3.25048828125,2.88818359375,1.73095703125,3.19970703125,3.81787109375,2.4013671875
161,4.23828125,2.8994140625,3.21337890625,1.462890625,3.35009765625,3.7001953125,2.208984375
162,4.49365234375,3.12841796875,2.89306640625,1.953125,2.9501953125,3.90771484375,1.748046875
163,4.1025390625,3.45263671875,3.078125,1.51171875,2.99365234375,3.94189453125,2.0458984375
164,3.87158203125,3.0859375,2.97119140625,0.974609375,3.6181640625,3.86572265625,1.58251953125
165,4.57958984375,2.69482421875,2.83203125,1.8603515625,3.16357421875,3.6787109375,2.13525390625
166,4.8193359375,3.39794921875,3.1650390625,1.91162109375,2.52685546875,3.4423828125,2.3740234375
167,3.83984375,2.60888671875,3.1025390625,0.99072265625,3.80029296875,3.66162109375,1.72998046875
168,4.1396484375,2.962890625,2.99951171875,1.26171875,3.7197265625,3.5224609375,2.60009765625
169,4.19677734375,2.96044921875,3.03564453125,1.25439453125,2.28173828125,3.49462890625,0.78369140625
170,4.12255859375,3.240234375,3.123046875,1.80224609375,2.34130859375,3.73486328125,0.81494140625
171,4.2412109375,2.40087890625,3.134765625,2.40771484375,3.58740234375,3.31689453125,1.84033203125
172,3.7744140625,3.25146484375,3.0361328125,1.08544921875,3.84033203125,3.82373046875,1.4609375
173,4.46533203125,3.04150390625,2.74755859375,0.9287109375,2.47802734375,3.98193359375,1.17431640625
174,4.01708984375,3.02490234375,2.90234375,1.37158203125,3.365234375,3.7841796875,0.84521484375
175,4.21142578125,3.00390625,3.080078125,1.43896484375,2.16796875,3.48291015625,1.75927734375
176,3.7568359375,3.41064453125,2.6865234375,1.22412109375,3.7177734375,4.08251953125,1.67041015625
177,4.19921875,2.9228515625,3.09375,1.72802734375,1.41552734375,3.48876953125,1.4150390625
