,ansatz_0a_su2_2f,ansatz_0b_su2_2f,ansatz_0c_su2_2f,ansatz_0d_su2_2f,ansatz_1a_su2_2f,ansatz_1b_su2_2f,ansatz_1c_su2_2f,ansatz_1d_su2_2f
261,5.3583984375,4.50390625,5.287109375,4.720703125,4.8818359375,4.50390625,5.66796875,4.599609375
262,5.4833984375,4.498046875,5.623046875,4.8203125,5.0625,4.498046875,5.349609375,4.56640625
263,5.357421875,4.50390625,5.3330078125,4.73828125,4.94140625,4.50390625,5.4677734375,4.6279296875
264,5.451171875,4.498046875,5.919921875,4.755859375,4.943359375,4.498046875,5.357421875,4.744140625
265,5.423828125,4.50390625,5.197265625,4.7841796875,5.041015625,4.50390625,5.5126953125,4.6552734375
266,5.37109375,4.498046875,5.5283203125,4.869140625,4.9775390625,4.498046875,5.443359375,4.5810546875
267,5.4345703125,4.50390625,5.5283203125,4.7041015625,4.890625,4.50390625,5.2421875,4.5966796875
268,5.439453125,4.498046875,5.6630859375,4.87890625,5.0673828125,4.498046875,5.5751953125,4.6875
269,5.375,4.50390625,5.556640625,4.787109375,4.931640625,4.50390625,5.2607421875,4.607421875
270,5.4560546875,4.498046875,5.458984375,4.8740234375,5.01171875,4.498046875,5.3017578125,4.744140625
271,5.35546875,4.50390625,5.8095703125,4.5,4.9033203125,4.50390625,5.3271484375,4.5634765625
272,5.599609375,4.498046875,5.537109375,4.7705078125,4.966796875,4.498046875,5.478515625,4.6708984375
273,5.2900390625,4.50390625,5.6083984375,4.736328125,4.884765625,4.50390625,5.1767578125,4.5751953125
274,5.494140625,4.498046875,5.484375,4.6962890625,5.0380859375,4.498046875,5.5390625,4.6787109375
275,5.390625,4.50390625,5.6142578125,4.6982421875,4.98046875,4.50390625,5.1103515625,4.58984375
276,5.61328125,4.498046875,5.4091796875,4.732421875,5.048828125,4.498046875,5.1708984375,4.640625
277,5.33203125,4.50390625,5.6494140625,4.7197265625,4.8544921875,4.50390625,5.3583984375,4.73046875
278,5.4833984375,4.498046875,5.296875,4.8125,4.908203125,4.498046875,5.18359375,4.708984375
279,5.3837890625,4.50390625,5.6552734375,4.689453125,4.970703125,4.50390625,5.25,4.58984375
280,5.3310546875,4.498046875,5.5439453125,4.7890625,5.0361328125,4.498046875,5.2734375,4.685546875
281,5.4697265625,4.50390625,5.4072265625,4.6904296875,4.923828125,4.50390625,5.1484375,4.64453125
282,5.416015625,4.498046875,5.4609375,4.8447265625,4.9248046875,4.498046875,5.45703125,4.6689453125
283,5.2919921875,4.50390625,5.4462890625,4.642578125,4.8818359375,4.50390625,4.9833984375,4.638671875
284,5.4228515625,4.498046875,5.4716796875,4.64453125,5.03515625,4.498046875,5.2392578125,4.7060546875
285,5.3232421875,4.50390625,5.3857421875,4.7607421875,4.8544921875,4.50390625,5.0732421875,4.638671875
286,5.4140625,4.498046875,5.33203125,4.8271484375,4.9775390625,4.498046875,5.2841796875,4.650390625
287,5.3017578125,4.50390625,5.458984375,4.62109375,5.0,4.50390625,5.1728515625,4.6455078125
288,5.57421875,4.498046875,5.302734375,4.6923828125,5.0810546875,4.498046875,5.1171875,4.7490234375
289,5.279296875,4.50390625,5.619140625,4.646484375,4.921875,4.50390625,5.2021484375,4.607421875
290,5.4482421875,4.498046875,5.5439453125,4.736328125,5.1083984375,4.498046875,5.26953125,4.697265625
291,5.3193359375,4.50390625,5.3017578125,4.6806640625,4.9072265625,4.50390625,5.00390625,4.6591796875
292,5.5078125,4.498046875,5.3369140625,4.74609375,5.0615234375,4.498046875,4.9833984375,4.76171875
293,5.3876953125,4.50390625,5.37109375,4.64453125,5.009765625,4.50390625,5.220703125,4.630859375
294,5.4755859375,4.498046875,5.376953125,4.6796875,5.01171875,4.498046875,5.1181640625,4.6640625
295,5.2587890625,4.50390625,5.3271484375,4.7451171875,4.958984375,4.50390625,5.15625,4.646484375
296,5.365234375,4.498046875,5.4208984375,4.7431640625,5.2041015625,4.498046875,4.83984375,4.6376953125
297,5.4189453125,4.50390625,5.5009765625,4.6474609375,4.7294921875,4.50390625,5.3076171875,4.59375
298,5.494140625,4.498046875,5.365234375,4.8916015625,4.9541015625,4.498046875,4.88671875,4.6259765625
299,5.2314453125,4.50390625,5.3544921875,4.6181640625,4.9501953125,4.50390625,4.9853515625,4.6318359375
300,5.37109375,4.498046875,5.3974609375,4.828125,5.13671875,4.498046875,5.0048828125,4.74609375
301,5.298828125,4.50390625,5.3515625,4.615234375,4.8134765625,4.50390625,4.921875,4.6435546875
302,5.3779296875,4.498046875,5.4306640625,4.705078125,5.0400390625,4.498046875,5.0888671875,4.6611328125
303,5.34375,4.50390625,5.1796875,4.677734375,4.8310546875,4.50390625,4.79296875,4.63671875
304,5.4033203125,4.498046875,5.484375,4.728515625,4.9462890625,4.498046875,4.9033203125,4.6328125
305,5.2900390625,4.50390625,5.1337890625,4.611328125,4.931640625,4.50390625,4.8466796875,4.6328125
306,5.4296875,4.498046875,5.392578125,4.6982421875,4.7802734375,4.498046875,5.173828125,4.7412109375
307,5.3359375,4.50390625,5.2998046875,4.6103515625,4.9306640625,4.50390625,4.751953125,4.6005859375
308,5.40625,4.498046875,5.40625,4.6201171875,4.955078125,4.498046875,4.8525390625,4.6181640625
309,5.3427734375,4.50390625,5.26171875,4.5654296875,4.8994140625,4.50390625,4.9541015625,4.685546875
310,5.53515625,4.498046875,5.1953125,4.705078125,5.0029296875,4.498046875,4.8896484375,4.5712890625
311,5.2099609375,4.50390625,5.513671875,4.6640625,4.7216796875,4.50390625,4.755859375,4.607421875
312,5.3876953125,4.498046875,5.4658203125,4.6982421875,4.9296875,4.498046875,4.8076171875,4.6884765625
313,5.4033203125,4.50390625,5.0478515625,4.7099609375,4.80859375,4.50390625,4.9453125,4.6025390625
314,5.4443359375,4.498046875,5.087890625,4.7392578125,4.81640625,4.498046875,5.013671875,4.6591796875
315,5.06640625,4.50390625,5.3564453125,4.6015625,4.8115234375,4.50390625,4.7080078125,4.626953125
316,5.1962890625,4.498046875,5.162109375,4.7392578125,4.8056640625,4.498046875,4.837890625,4.6171875
317,5.2978515625,4.50390625,5.216796875,4.61328125,4.857421875,4.50390625,4.8310546875,4.5849609375
318,5.3291015625,4.498046875,5.3349609375,4.6708984375,4.7998046875,4.498046875,4.908203125,4.630859375
319,5.2919921875,4.50390625,5.060546875,4.6171875,4.955078125,4.50390625,4.8291015625,4.650390625
320,5.2314453125,4.498046875,5.087890625,4.6669921875,4.96875,4.498046875,4.8798828125,4.5966796875
321,5.1943359375,4.50390625,5.369140625,4.58984375,4.8046875,4.50390625,4.8623046875,4.5927734375
322,5.3671875,4.498046875,5.150390625,4.6025390625,4.9091796875,4.498046875,4.958984375,4.6591796875
323,5.248046875,4.50390625,5.16015625,4.6416015625,4.77734375,4.50390625,4.6552734375,4.5810546875
324,5.3486328125,4.498046875,5.2587890625,4.697265625,4.890625,4.498046875,4.865234375,4.732421875
325,5.2587890625,4.50390625,5.0634765625,4.65625,4.8505859375,4.50390625,4.71875,4.6728515625
326,5.328125,4.498046875,5.2685546875,4.6494140625,4.787109375,4.498046875,4.7685546875,4.716796875
327,5.25390625,4.50390625,5.1708984375,4.5625,4.814453125,4.50390625,4.80859375,4.66015625
328,5.5419921875,4.498046875,5.0400390625,4.728515625,4.8544921875,4.498046875,4.908203125,4.783203125
329,5.083984375,4.50390625,5.2431640625,4.56640625,4.7392578125,4.50390625,4.7138671875,4.6103515625
330,5.23046875,4.498046875,5.2216796875,4.7158203125,4.8876953125,4.498046875,4.705078125,4.650390625
331,5.154296875,4.50390625,5.103515625,4.6552734375,4.78125,4.50390625,4.796875,4.65234375
332,5.359375,4.498046875,5.279296875,4.7275390625,4.8134765625,4.498046875,4.732421875,4.6923828125
333,5.0673828125,4.50390625,5.080078125,4.755859375,4.7529296875,4.50390625,4.84375,4.599609375
334,5.271484375,4.498046875,5.2744140625,4.6611328125,4.7744140625,4.498046875,4.7841796875,4.6552734375
335,5.1884765625,4.50390625,5.197265625,4.666015625,4.830078125,4.50390625,4.6826171875,4.6337890625
336,5.2578125,4.498046875,5.08984375,4.759765625,4.83203125,4.498046875,4.81640625,4.6513671875
337,5.0859375,4.50390625,5.185546875,4.6259765625,4.833984375,4.50390625,4.76953125,4.61328125
338,5.2041015625,4.498046875,5.21875,4.689453125,4.935546875,4.498046875,4.849609375,4.658203125
339,5.19140625,4.50390625,5.0625,4.6865234375,4.8212890625,4.50390625,4.681640625,4.64453125
340,5.2412109375,4.498046875,5.263671875,4.677734375,4.9169921875,4.498046875,4.7802734375,4.609375
341,5.1943359375,4.50390625,5.0478515625,4.5908203125,4.7041015625,4.50390625,4.6708984375,4.6240234375
342,5.154296875,4.498046875,5.5107421875,4.6669921875,4.8310546875,4.498046875,4.919921875,4.6572265625
343,5.2265625,4.50390625,4.8154296875,4.642578125,4.8056640625,4.50390625,4.6708984375,4.6259765625
344,5.2509765625,4.498046875,5.00390625,4.6708984375,4.9052734375,4.498046875,4.85546875,4.626953125
345,5.19921875,4.50390625,5.1416015625,4.6806640625,4.5966796875,4.50390625,4.6630859375,4.75390625
346,5.3525390625,4.498046875,5.0537109375,4.73828125,4.873046875,4.498046875,4.7490234375,4.6025390625
347,5.1005859375,4.50390625,5.0810546875,4.62109375,4.7705078125,4.50390625,4.7119140625,4.5380859375
348,5.306640625,4.498046875,5.1103515625,4.7265625,4.8642578125,4.498046875,4.6953125,4.60546875
349,5.0732421875,4.50390625,5.1357421875,4.5400390625,4.767578125,4.50390625,4.66796875,4.62109375
350,5.3583984375,4.498046875,5.2353515625,4.7138671875,4.9873046875,4.498046875,4.6220703125,4.7294921875
351,5.109375,4.50390625,4.8896484375,4.6962890625,4.7705078125,4.50390625,4.80078125,4.6083984375
352,5.3212890625,4.498046875,5.0390625,4.7607421875,4.810546875,4.498046875,4.7373046875,4.673828125
353,4.9619140625,4.50390625,5.0673828125,4.54296875,4.7880859375,4.50390625,4.7353515625,4.587890625
354,5.2021484375,4.498046875,5.1611328125,4.8525390625,4.6484375,4.498046875,4.6181640625,4.6865234375
355,5.056640625,4.50390625,5.02734375,4.6044921875,4.818359375,4.50390625,4.6875,4.6259765625
356,5.158203125,4.498046875,4.99609375,4.7001953125,4.8232421875,4.498046875,4.7646484375,4.6630859375
357,5.0302734375,4.50390625,5.1494140625,4.66796875,4.623046875,4.50390625,4.6865234375,4.5458984375
358,5.1767578125,4.498046875,5.138671875,4.720703125,4.7509765625,4.498046875,4.7490234375,4.6484375
359,5.091796875,4.50390625,4.9619140625,4.6162109375,4.7666015625,4.50390625,4.724609375,4.6220703125
360,5.1279296875,4.498046875,5.064453125,4.6181640625,4.8115234375,4.498046875,4.7138671875,4.662109375
361,5.2080078125,4.50390625,5.0576171875,4.728515625,4.7197265625,4.50390625,4.658203125,4.669921875
362,5.220703125,4.498046875,5.193359375,4.7705078125,4.85546875,4.498046875,4.7138671875,4.68359375
363,5.1083984375,4.50390625,4.939453125,4.666015625,4.759765625,4.50390625,4.6552734375,4.642578125
364,5.0439453125,4.498046875,5.3505859375,4.6591796875,4.8427734375,4.498046875,4.796875,4.6240234375
365,5.119140625,4.50390625,4.86328125,4.6826171875,4.787109375,4.50390625,4.5966796875,4.693359375
366,5.2939453125,4.498046875,5.0947265625,4.646484375,4.7578125,4.498046875,4.7275390625,4.7421875
367,5.1533203125,4.50390625,5.0693359375,4.669921875,4.7646484375,4.50390625,4.6435546875,4.6787109375
368,5.2529296875,4.498046875,5.107421875,4.6826171875,4.7744140625,4.498046875,4.6474609375,4.640625
369,5.1044921875,4.50390625,5.01953125,4.6220703125,4.58203125,4.50390625,4.677734375,4.6494140625
370,5.126953125,4.498046875,5.1318359375,4.6318359375,4.7734375,4.498046875,4.76953125,4.630859375
371,5.130859375,4.50390625,5.02734375,4.5869140625,4.7841796875,4.50390625,4.611328125,4.6396484375
372,5.1201171875,4.498046875,4.98828125,4.64453125,4.7373046875,4.498046875,4.6953125,4.70703125
373,5.1201171875,4.50390625,5.1240234375,4.7197265625,4.771484375,4.50390625,4.681640625,4.69140625
374,5.2333984375,4.498046875,5.0732421875,4.6689453125,4.73046875,4.498046875,4.7578125,4.619140625
375,5.0625,4.50390625,5.0830078125,4.67578125,4.73828125,4.50390625,4.64453125,4.625
376,5.2021484375,4.498046875,5.3544921875,4.7060546875,4.787109375,4.498046875,4.740234375,4.7431640625
377,5.078125,4.50390625,4.8876953125,4.5234375,4.669921875,4.50390625,4.6455078125,4.541015625
378,5.1689453125,4.498046875,5.2294921875,4.7080078125,4.861328125,4.498046875,4.7041015625,4.6728515625
379,5.0869140625,4.50390625,4.8984375,4.6279296875,4.6201171875,4.50390625,4.615234375,4.58984375
380,5.2392578125,4.498046875,5.12109375,4.6328125,4.8017578125,4.498046875,4.6767578125,4.5927734375
381,5.06640625,4.50390625,5.037109375,4.6064453125,4.720703125,4.50390625,4.6826171875,4.5869140625
382,5.2880859375,4.498046875,5.224609375,4.74609375,4.890625,4.498046875,4.775390625,4.6201171875
383,5.0830078125,4.50390625,4.8984375,4.583984375,4.7705078125,4.50390625,4.5859375,4.640625
384,5.2353515625,4.498046875,5.0166015625,4.6630859375,4.810546875,4.498046875,4.6650390625,4.681640625
385,5.0810546875,4.50390625,5.0908203125,4.6318359375,4.7041015625,4.50390625,4.630859375,4.6083984375
386,5.322265625,4.498046875,5.0322265625,4.6689453125,4.748046875,4.498046875,4.6953125,4.6416015625
387,5.0986328125,4.50390625,5.1259765625,4.62109375,4.7822265625,4.50390625,4.71484375,4.671875
388,5.203125,4.498046875,5.08984375,4.6328125,4.7158203125,4.498046875,4.736328125,4.658203125
389,5.099609375,4.50390625,4.9111328125,4.6533203125,4.7705078125,4.50390625,4.63671875,4.6181640625
390,5.341796875,4.498046875,5.0322265625,4.6630859375,4.75,4.498046875,4.73828125,4.6513671875
391,4.951171875,4.50390625,5.0205078125,4.5166015625,4.7099609375,4.50390625,4.68359375,4.6103515625
392,5.046875,4.498046875,5.1533203125,4.7080078125,4.6787109375,4.498046875,4.6123046875,4.646484375
393,5.10546875,4.50390625,5.0263671875,4.59765625,4.7080078125,4.50390625,4.7490234375,4.58984375
394,5.2646484375,4.498046875,5.078125,4.6904296875,4.7685546875,4.498046875,4.7470703125,4.556640625
395,4.9453125,4.50390625,4.92578125,4.5224609375,4.7509765625,4.50390625,4.5888671875,4.6142578125
396,5.1259765625,4.498046875,5.080078125,4.6259765625,4.8134765625,4.498046875,4.6689453125,4.658203125
397,5.166015625,4.50390625,4.96875,4.6181640625,4.6669921875,4.50390625,4.6630859375,4.623046875
398,5.1669921875,4.498046875,5.2392578125,4.62890625,4.875,4.498046875,4.7021484375,4.6123046875
399,5.0537109375,4.50390625,4.9140625,4.6298828125,4.771484375,4.50390625,4.70703125,4.6611328125
400,5.171875,4.498046875,5.1259765625,4.6044921875,4.84765625,4.498046875,4.650390625,4.7060546875
401,4.9970703125,4.50390625,4.9453125,4.6162109375,4.7861328125,4.50390625,4.5849609375,4.591796875
402,5.1416015625,4.498046875,5.29296875,4.6494140625,4.8046875,4.498046875,4.6201171875,4.6005859375
403,5.037109375,4.50390625,4.857421875,4.6083984375,4.765625,4.50390625,4.6728515625,4.6201171875
404,5.08984375,4.498046875,5.2568359375,4.7177734375,4.7353515625,4.498046875,4.7900390625,4.63671875
405,5.033203125,4.50390625,4.8623046875,4.5966796875,4.658203125,4.50390625,4.6611328125,4.6279296875
406,5.20703125,4.498046875,4.8671875,4.6083984375,4.7646484375,4.498046875,4.7421875,4.6630859375
407,5.0673828125,4.50390625,5.1787109375,4.57421875,4.712890625,4.50390625,4.7001953125,4.619140625
408,5.23046875,4.498046875,5.0029296875,4.6201171875,4.734375,4.498046875,4.6796875,4.6767578125
409,5.0615234375,4.50390625,4.92578125,4.5869140625,4.7109375,4.50390625,4.6474609375,4.6240234375
410,4.9599609375,4.498046875,4.8466796875,4.6357421875,4.7802734375,4.498046875,4.671875,4.66796875
411,5.216796875,4.50390625,5.060546875,4.6201171875,4.748046875,4.50390625,4.7451171875,4.6298828125
412,5.240234375,4.498046875,4.888671875,4.6591796875,4.89453125,4.498046875,4.66015625,4.6494140625
413,4.8828125,4.50390625,4.9521484375,4.59375,4.6474609375,4.50390625,4.673828125,4.5966796875
414,5.16015625,4.498046875,4.8681640625,4.6630859375,4.7822265625,4.498046875,4.728515625,4.685546875
415,4.91796875,4.50390625,4.990234375,4.56640625,4.685546875,4.50390625,4.62109375,4.7060546875
416,5.12109375,4.498046875,4.9677734375,4.6376953125,4.787109375,4.498046875,4.7080078125,4.5869140625
417,4.96875,4.50390625,4.837890625,4.6103515625,4.638671875,4.50390625,4.6826171875,4.5986328125
418,4.9521484375,4.498046875,4.755859375,4.681640625,4.7353515625,4.498046875,4.6884765625,4.6357421875
419,5.06640625,4.50390625,5.02734375,4.59375,4.7451171875,4.50390625,4.6767578125,4.5439453125
420,5.1064453125,4.498046875,4.8427734375,4.658203125,4.6845703125,4.498046875,4.6748046875,4.623046875
421,4.99609375,4.50390625,4.9013671875,4.5634765625,4.73828125,4.50390625,4.6474609375,4.662109375
422,5.1083984375,4.498046875,4.7958984375,4.654296875,4.6923828125,4.498046875,4.646484375,4.6962890625
423,4.9853515625,4.50390625,4.84375,4.603515625,4.6728515625,4.50390625,4.6328125,4.61328125
424,5.1318359375,4.498046875,4.8544921875,4.60546875,4.6708984375,4.498046875,4.6357421875,4.6474609375
425,4.923828125,4.50390625,4.8828125,4.630859375,4.771484375,4.50390625,4.5546875,4.576171875
426,5.1259765625,4.498046875,4.89453125,4.69140625,4.8310546875,4.498046875,4.6982421875,4.5498046875
427,4.84765625,4.50390625,4.8525390625,4.603515625,4.7099609375,4.50390625,4.568359375,4.6181640625
428,5.0830078125,4.498046875,4.94921875,4.677734375,4.740234375,4.498046875,4.712890625,4.5869140625
429,5.033203125,4.50390625,4.744140625,4.5419921875,4.61328125,4.50390625,4.638671875,4.64453125
430,5.115234375,4.498046875,4.8251953125,4.671875,4.7490234375,4.498046875,4.6611328125,4.650390625
431,4.9755859375,4.50390625,4.8330078125,4.6083984375,4.7373046875,4.50390625,4.6328125,4.6416015625
432,5.16796875,4.498046875,4.826171875,4.66015625,4.83203125,4.498046875,4.7333984375,4.6572265625
433,4.9931640625,4.50390625,4.833984375,4.57421875,4.6484375,4.50390625,4.6103515625,4.6962890625
434,5.06640625,4.498046875,4.9873046875,4.6640625,4.587890625,4.498046875,4.6513671875,4.626953125
435,5.00390625,4.50390625,4.763671875,4.6123046875,4.720703125,4.50390625,4.619140625,4.6240234375
436,5.2275390625,4.498046875,5.0107421875,4.6640625,4.708984375,4.498046875,4.6435546875,4.56640625
437,4.8623046875,4.50390625,4.7783203125,4.5322265625,4.7109375,4.50390625,4.625,4.591796875
438,5.11328125,4.498046875,4.916015625,4.5302734375,4.75,4.498046875,4.6298828125,4.662109375
439,5.005859375,4.50390625,4.8447265625,4.5849609375,4.56640625,4.50390625,4.662109375,4.67578125
440,5.1337890625,4.498046875,4.9521484375,4.6044921875,4.6396484375,4.498046875,4.623046875,4.6572265625
441,4.953125,4.50390625,4.7685546875,4.576171875,4.69140625,4.50390625,4.615234375,4.6025390625
442,5.1337890625,4.498046875,4.9921875,4.6796875,4.8076171875,4.498046875,4.6162109375,4.619140625
443,4.875,4.50390625,4.8173828125,4.634765625,4.73046875,4.50390625,4.6669921875,4.6123046875
444,4.990234375,4.498046875,5.0615234375,4.5888671875,4.689453125,4.498046875,4.69140625,4.5625
445,5.0029296875,4.50390625,4.7255859375,4.541015625,4.5615234375,4.50390625,4.55859375,4.5869140625
446,5.0498046875,4.498046875,4.8427734375,4.5986328125,4.7470703125,4.498046875,4.6875,4.5888671875
447,4.900390625,4.50390625,4.93359375,4.5947265625,4.70703125,4.50390625,4.5859375,4.53515625
448,4.93359375,4.498046875,4.96484375,4.5703125,4.72265625,4.498046875,4.796875,4.640625
449,5.07421875,4.50390625,4.814453125,4.5654296875,4.623046875,4.50390625,4.7294921875,4.5751953125
450,5.05859375,4.498046875,4.8955078125,4.6162109375,4.7216796875,4.498046875,4.6728515625,4.5771484375
451,4.931640625,4.50390625,4.888671875,4.5634765625,4.6728515625,4.50390625,4.669921875,4.595703125
452,4.98046875,4.498046875,4.955078125,4.626953125,4.6884765625,4.498046875,4.69140625,4.65625
453,4.96875,4.50390625,4.76953125,4.607421875,4.685546875,4.50390625,4.6396484375,4.6142578125
454,5.173828125,4.498046875,4.9287109375,4.67578125,4.71875,4.498046875,4.7509765625,4.6533203125
455,4.8759765625,4.50390625,4.8828125,4.560546875,4.6806640625,4.50390625,4.603515625,4.6005859375
456,4.841796875,4.498046875,5.158203125,4.5966796875,4.708984375,4.498046875,4.7783203125,4.59765625
457,5.0068359375,4.50390625,4.6787109375,4.5810546875,4.65234375,4.50390625,4.6455078125,4.6279296875
458,5.09375,4.498046875,4.8828125,4.626953125,4.5693359375,4.498046875,4.7978515625,4.6220703125
459,4.8837890625,4.50390625,4.8779296875,4.6376953125,4.755859375,4.50390625,4.6142578125,4.6494140625
460,4.986328125,4.498046875,5.0302734375,4.689453125,4.5556640625,4.498046875,4.783203125,4.6259765625
461,4.8671875,4.50390625,4.8701171875,4.560546875,4.748046875,4.50390625,4.6328125,4.6552734375
462,4.9296875,4.498046875,4.87109375,4.63671875,4.7099609375,4.498046875,4.734375,4.6796875
463,4.884765625,4.50390625,4.8857421875,4.6142578125,4.6337890625,4.50390625,4.576171875,4.6142578125
464,5.08203125,4.498046875,4.794921875,4.7080078125,4.66796875,4.498046875,4.6279296875,4.62109375
465,4.896484375,4.50390625,5.044921875,4.6103515625,4.583984375,4.50390625,4.599609375,4.603515625
466,4.9765625,4.498046875,5.1484375,4.638671875,4.658203125,4.498046875,4.5859375,4.7060546875
467,4.939453125,4.50390625,4.6337890625,4.6298828125,4.7216796875,4.50390625,4.603515625,4.6494140625
468,5.1259765625,4.498046875,4.9326171875,4.5810546875,4.7177734375,4.498046875,4.6826171875,4.6171875
469,4.78125,4.50390625,4.7607421875,4.5986328125,4.5888671875,4.50390625,4.64453125,4.6259765625
470,5.068359375,4.498046875,4.7197265625,4.6396484375,4.673828125,4.498046875,4.6162109375,4.64453125
471,4.833984375,4.50390625,4.912109375,4.5595703125,4.623046875,4.50390625,4.6474609375,4.603515625
472,5.0400390625,4.498046875,4.8271484375,4.6142578125,4.8212890625,4.498046875,4.6669921875,4.6240234375
473,4.828125,4.50390625,4.69140625,4.607421875,4.609375,4.50390625,4.63671875,4.5908203125
474,4.9365234375,4.498046875,4.88671875,4.60546875,4.62890625,4.498046875,4.6962890625,4.6298828125
475,4.9052734375,4.50390625,4.6923828125,4.6083984375,4.6845703125,4.50390625,4.625,4.6318359375
476,5.0146484375,4.498046875,4.890625,4.6767578125,4.6630859375,4.498046875,4.623046875,4.5966796875
477,4.8232421875,4.50390625,4.7353515625,4.646484375,4.6640625,4.50390625,4.66015625,4.6220703125
478,5.0205078125,4.498046875,4.748046875,4.6669921875,4.640625,4.498046875,4.642578125,4.619140625
479,4.72265625,4.50390625,4.8076171875,4.6572265625,4.703125,4.50390625,4.6572265625,4.599609375
480,4.783203125,4.498046875,4.95703125,4.63671875,4.6806640625,4.498046875,4.646484375,4.6494140625
481,4.912109375,4.50390625,4.6455078125,4.603515625,4.6708984375,4.50390625,4.5625,4.5859375
482,4.9208984375,4.498046875,4.9541015625,4.595703125,4.673828125,4.498046875,4.7216796875,4.6796875
483,4.9296875,4.50390625,4.626953125,4.6005859375,4.625,4.50390625,4.6064453125,4.603515625
484,5.0478515625,4.498046875,4.7607421875,4.6552734375,4.7041015625,4.498046875,4.63671875,4.6669921875
485,4.8330078125,4.50390625,4.748046875,4.6162109375,4.6669921875,4.50390625,4.6416015625,4.6416015625
486,4.919921875,4.498046875,4.8056640625,4.603515625,4.81640625,4.498046875,4.6376953125,4.65234375
487,4.779296875,4.50390625,4.748046875,4.60546875,4.6044921875,4.50390625,4.578125,4.640625
488,4.919921875,4.498046875,4.826171875,4.681640625,4.599609375,4.498046875,4.7255859375,4.65234375
489,4.7216796875,4.50390625,4.71484375,4.626953125,4.666015625,4.50390625,4.6240234375,4.6103515625
490,5.0537109375,4.498046875,4.7646484375,4.689453125,4.7158203125,4.498046875,4.712890625,4.5986328125
491,4.779296875,4.50390625,4.833984375,4.544921875,4.705078125,4.50390625,4.6064453125,4.6591796875
492,4.9423828125,4.498046875,4.7734375,4.634765625,4.7236328125,4.498046875,4.6494140625,4.5693359375
493,4.7412109375,4.50390625,4.82421875,4.541015625,4.677734375,4.50390625,4.5673828125,4.619140625
494,4.9052734375,4.498046875,4.857421875,4.638671875,4.609375,4.498046875,4.5751953125,4.6298828125
495,4.7607421875,4.50390625,4.6376953125,4.5615234375,4.658203125,4.50390625,4.6298828125,4.580078125
496,4.978515625,4.498046875,4.8515625,4.6279296875,4.595703125,4.498046875,4.69140625,4.630859375
497,4.81640625,4.50390625,4.6494140625,4.552734375,4.62109375,4.50390625,4.6396484375,4.6416015625
498,4.92578125,4.498046875,4.8671875,4.6337890625,4.5576171875,4.498046875,4.736328125,4.544921875
499,4.802734375,4.50390625,4.6796875,4.6044921875,4.6728515625,4.50390625,4.625,4.55859375
500,4.826171875,4.498046875,4.8056640625,4.6376953125,4.6884765625,4.498046875,4.6240234375,4.6455078125
501,4.77734375,4.50390625,4.68359375,4.5517578125,4.72265625,4.50390625,4.6142578125,4.5927734375
502,5.00390625,4.498046875,4.7548828125,4.587890625,4.7666015625,4.498046875,4.69921875,4.662109375
503,4.673828125,4.50390625,4.7783203125,4.6044921875,4.57421875,4.50390625,4.5859375,4.6103515625
504,4.83984375,4.498046875,4.767578125,4.5703125,4.6259765625,4.498046875,4.6640625,4.64453125
505,4.76171875,4.50390625,4.7890625,4.5322265625,4.6298828125,4.50390625,4.673828125,4.63671875
506,4.888671875,4.498046875,4.724609375,4.7080078125,4.6328125,4.498046875,4.70703125,4.6650390625
507,4.7431640625,4.50390625,4.8359375,4.55078125,4.6298828125,4.50390625,4.6376953125,4.6650390625
508,4.7705078125,4.498046875,4.9404296875,4.62890625,4.6875,4.498046875,4.6689453125,4.6455078125
509,4.73828125,4.50390625,4.7080078125,4.5810546875,4.720703125,4.50390625,4.6220703125,4.6357421875
510,4.8046875,4.498046875,4.7275390625,4.642578125,4.6552734375,4.498046875,4.6630859375,4.666015625
511,4.8505859375,4.50390625,4.849609375,4.587890625,4.5791015625,4.50390625,4.6689453125,4.6279296875
512,4.8857421875,4.498046875,4.732421875,4.654296875,4.587890625,4.498046875,4.5927734375,4.607421875
513,4.8310546875,4.50390625,4.744140625,4.6240234375,4.6318359375,4.50390625,4.6611328125,4.6142578125
514,4.810546875,4.498046875,4.7509765625,4.685546875,4.6982421875,4.498046875,4.669921875,4.6474609375
515,4.6484375,4.50390625,4.7041015625,4.5,4.6005859375,4.50390625,4.6025390625,4.572265625
516,4.8544921875,4.498046875,4.94140625,4.6044921875,4.623046875,4.498046875,4.595703125,4.7021484375
517,4.779296875,4.50390625,4.66015625,4.5888671875,4.625,4.50390625,4.685546875,4.623046875
518,4.80078125,4.498046875,4.8671875,4.62890625,4.625,4.498046875,4.6181640625,4.595703125
519,4.783203125,4.50390625,4.587890625,4.666015625,4.58984375,4.50390625,4.587890625,4.5986328125
520,4.8896484375,4.498046875,4.7568359375,4.63671875,4.7216796875,4.498046875,4.634765625,4.6279296875
521,4.7470703125,4.50390625,4.79296875,4.5771484375,4.6328125,4.50390625,4.6201171875,4.640625
522,4.900390625,4.498046875,4.79296875,4.583984375,4.625,4.498046875,4.638671875,4.6669921875
523,4.7392578125,4.50390625,4.677734375,4.5771484375,4.6240234375,4.50390625,4.666015625,4.64453125
524,4.94921875,4.498046875,4.7802734375,4.62109375,4.6572265625,4.498046875,4.634765625,4.634765625
