,ansatz_0a_su2_3f,ansatz_0b_su2_3f,ansatz_0c_su2_3f,ansatz_0d_su2_3f,ansatz_1a_su2_3f,ansatz_1b_su2_3f,ansatz_1c_su2_3f,ansatz_1d_su2_3f
521,5.45703125,4.50390625,5.9345703125,5.595703125,4.6435546875,4.50390625,4.8251953125,4.6845703125
522,5.4111328125,4.498046875,6.2939453125,5.5283203125,4.62109375,4.498046875,4.7138671875,4.759765625
523,5.3779296875,4.50390625,6.1005859375,5.69140625,4.6337890625,4.50390625,4.857421875,4.7265625
524,5.517578125,4.498046875,6.1015625,5.54296875,4.583984375,4.498046875,4.8359375,4.728515625
525,5.4580078125,4.50390625,6.2998046875,5.5400390625,4.5888671875,4.50390625,4.9404296875,4.6103515625
526,5.5126953125,4.498046875,6.1875,5.6103515625,4.6220703125,4.498046875,4.884765625,4.759765625
527,5.376953125,4.50390625,6.130859375,5.56640625,4.70703125,4.50390625,4.953125,4.7607421875
528,5.443359375,4.498046875,6.033203125,5.5224609375,4.765625,4.498046875,4.8330078125,4.6884765625
529,5.4970703125,4.50390625,6.1640625,5.5927734375,4.6484375,4.50390625,4.943359375,4.6015625
530,5.435546875,4.498046875,6.208984375,5.6416015625,4.6337890625,4.498046875,4.9248046875,4.671875
531,5.376953125,4.50390625,5.97265625,5.5224609375,4.640625,4.50390625,4.8125,4.55859375
532,5.41796875,4.498046875,5.9794921875,5.6640625,4.6171875,4.498046875,4.7744140625,4.76171875
533,5.478515625,4.50390625,6.271484375,5.5771484375,4.6474609375,4.50390625,4.8798828125,4.6298828125
534,5.4248046875,4.498046875,6.1923828125,5.53515625,4.6748046875,4.498046875,4.919921875,4.66015625
535,5.3984375,4.50390625,6.0390625,5.6572265625,4.6064453125,4.50390625,4.7333984375,4.6435546875
536,5.634765625,4.498046875,6.26953125,5.716796875,4.681640625,4.498046875,4.8603515625,4.7822265625
537,5.484375,4.50390625,5.953125,5.3720703125,4.5517578125,4.50390625,4.7392578125,4.6767578125
538,5.517578125,4.498046875,6.0732421875,5.5068359375,4.650390625,4.498046875,4.7119140625,4.6259765625
539,5.4404296875,4.50390625,6.0693359375,5.5341796875,4.646484375,4.50390625,4.830078125,4.59765625
540,5.5302734375,4.498046875,6.326171875,5.5595703125,4.71484375,4.498046875,4.7744140625,4.6923828125
541,5.4462890625,4.50390625,5.8544921875,5.44921875,4.6064453125,4.50390625,4.91015625,4.6435546875
542,5.498046875,4.498046875,6.1015625,5.5029296875,4.6669921875,4.498046875,4.84765625,4.7275390625
543,5.4921875,4.50390625,6.310546875,5.7021484375,4.607421875,4.50390625,4.8564453125,4.615234375
544,5.44921875,4.498046875,6.197265625,5.58203125,4.6806640625,4.498046875,4.7958984375,4.6767578125
545,5.498046875,4.50390625,5.9873046875,5.474609375,4.65625,4.50390625,4.7685546875,4.6484375
546,5.52734375,4.498046875,6.2119140625,5.4814453125,4.765625,4.498046875,4.8173828125,4.7607421875
547,5.5263671875,4.50390625,5.9716796875,5.3642578125,4.6962890625,4.50390625,4.7431640625,4.689453125
548,5.4638671875,4.498046875,6.2099609375,5.5615234375,4.5986328125,4.498046875,4.7724609375,4.59375
549,5.4951171875,4.50390625,5.9658203125,5.5126953125,4.607421875,4.50390625,4.763671875,4.5908203125
550,5.3056640625,4.498046875,5.9755859375,5.4013671875,4.515625,4.498046875,4.595703125,4.5029296875
