,ansatz_0a_su2_3f,ansatz_0b_su2_3f,ansatz_0c_su2_3f,ansatz_0d_su2_3f,ansatz_1a_su2_3f,ansatz_1b_su2_3f,ansatz_1c_su2_3f,ansatz_1d_su2_3f
288,5.4560546875,,5.9443359375,5.013671875,4.6767578125,,4.9208984375,4.642578125
289,5.45703125,,5.958984375,5.013671875,4.6767578125,,4.955078125,4.642578125
290,5.4560546875,,5.9501953125,5.013671875,4.6767578125,,4.9619140625,4.642578125
291,5.455078125,,5.94921875,5.013671875,4.6767578125,,4.873046875,4.642578125
292,5.451171875,,5.9453125,5.013671875,4.6767578125,,4.9052734375,4.642578125
293,5.45703125,,5.958984375,5.013671875,4.6767578125,,4.9033203125,4.642578125
294,5.451171875,,5.9248046875,5.013671875,,,4.876953125,4.642578125
295,5.45703125,,5.9150390625,5.013671875,,,4.8779296875,4.642578125
296,5.455078125,,5.9267578125,5.013671875,,,4.8662109375,4.642578125
297,5.4560546875,,5.943359375,,,,4.888671875,4.642578125
298,5.453125,,5.9658203125,,,,4.8515625,
299,5.45703125,,5.9384765625,,,,4.8828125,
