,ansatz_0a_su2,ansatz_0b_su2,ansatz_0c_su2,ansatz_0d_su2,ansatz_1a_su2,ansatz_1b_su2,ansatz_1c_su2,ansatz_1d_su2
54,5.64453125,4.498046875,5.4482421875,5.05078125,4.5966796875,4.498046875,5.33203125,4.6396484375
55,5.6455078125,4.498046875,5.498046875,5.0908203125,4.62109375,4.498046875,4.90625,4.626953125
56,5.634765625,4.498046875,5.6943359375,5.0234375,4.6201171875,4.498046875,4.9306640625,4.6455078125
57,5.642578125,4.498046875,5.931640625,5.072265625,4.6171875,4.498046875,4.873046875,4.6533203125
58,5.6279296875,4.498046875,5.33984375,5.046875,4.580078125,4.498046875,4.8828125,4.6005859375
59,5.646484375,4.498046875,5.796875,5.017578125,4.609375,4.498046875,4.814453125,4.6572265625
60,5.6435546875,4.498046875,5.3681640625,5.0361328125,4.61328125,4.498046875,4.9482421875,4.625
61,5.6455078125,4.498046875,5.689453125,5.04296875,4.6298828125,4.498046875,4.8173828125,4.6396484375
62,5.6484375,4.498046875,5.3837890625,5.0224609375,4.576171875,4.498046875,4.9833984375,4.62109375
63,5.6611328125,4.498046875,5.38671875,5.052734375,4.642578125,4.498046875,4.828125,4.6455078125
64,5.63671875,4.498046875,5.31640625,5.0439453125,4.5966796875,4.498046875,5.15625,4.619140625
65,5.6650390625,4.498046875,5.548828125,4.97265625,4.5830078125,4.498046875,4.8193359375,4.6494140625
66,5.658203125,4.498046875,5.4619140625,4.994140625,4.55859375,4.498046875,5.3388671875,4.6123046875
67,5.623046875,4.498046875,5.1689453125,4.994140625,4.5146484375,4.498046875,4.9013671875,4.6162109375
68,5.62109375,4.498046875,5.1826171875,4.9912109375,4.5556640625,4.498046875,4.9873046875,4.615234375
69,5.64453125,4.498046875,5.4541015625,4.955078125,4.5224609375,4.498046875,4.9130859375,4.5966796875
70,5.6376953125,4.498046875,5.2490234375,4.951171875,4.546875,4.498046875,4.826171875,4.6025390625
71,5.6376953125,4.498046875,5.73046875,4.9326171875,4.5185546875,4.498046875,4.80078125,4.6064453125
72,5.63671875,4.498046875,5.1962890625,4.9384765625,4.52734375,4.498046875,4.8388671875,4.59375
73,5.6396484375,,5.2509765625,4.9013671875,4.533203125,,4.8115234375,4.5771484375
74,5.6357421875,,5.185546875,4.974609375,4.5537109375,,4.7998046875,4.666015625
75,5.642578125,,5.4345703125,4.916015625,4.6005859375,,4.8623046875,4.60546875
76,5.63671875,,5.1923828125,4.994140625,4.5419921875,,4.798828125,4.6005859375
77,5.6396484375,,5.751953125,4.9521484375,4.4990234375,,4.8515625,4.58984375
78,5.6279296875,,5.298828125,4.9443359375,4.5869140625,,4.7822265625,4.6162109375
79,5.62890625,,5.1708984375,4.9052734375,4.5634765625,,5.123046875,4.572265625
80,5.6337890625,,5.099609375,4.9150390625,4.5595703125,,4.9072265625,4.5625
81,5.634765625,,5.1328125,4.984375,4.5126953125,,4.7822265625,4.55078125
82,5.6220703125,,5.1474609375,4.955078125,4.505859375,,4.8896484375,4.630859375
83,5.6201171875,,5.0048828125,4.9541015625,4.533203125,,4.7529296875,4.56640625
84,5.623046875,,5.09375,4.931640625,4.517578125,,4.724609375,4.59375
85,5.623046875,,5.1044921875,4.9755859375,4.5498046875,,4.720703125,4.5546875
86,5.6201171875,,5.3828125,4.958984375,4.5224609375,,4.716796875,4.5693359375
87,5.6220703125,,5.11328125,4.9111328125,4.5625,,4.73828125,4.5908203125
88,5.6298828125,,4.984375,4.9111328125,4.544921875,,4.724609375,4.6123046875
89,5.619140625,,5.078125,4.9013671875,4.5029296875,,4.70703125,4.5966796875
90,5.6240234375,,5.0283203125,4.91015625,4.4990234375,,4.716796875,4.55078125
91,5.62109375,,5.0126953125,4.9287109375,4.515625,,4.6484375,4.5576171875
92,5.626953125,,5.0771484375,4.8984375,4.501953125,,4.64453125,4.54296875
93,5.619140625,,5.126953125,4.8994140625,4.513671875,,4.6474609375,4.5654296875
94,5.6259765625,,4.98046875,4.9091796875,4.509765625,,4.6337890625,4.5556640625
95,5.619140625,,4.8662109375,4.8955078125,4.5126953125,,4.615234375,4.572265625
96,5.6279296875,,4.7841796875,4.92578125,4.505859375,,4.6962890625,4.5751953125
97,5.623046875,,4.7890625,4.9169921875,4.5029296875,,4.625,4.544921875
98,5.623046875,,4.888671875,4.9072265625,4.5126953125,,4.6298828125,4.5791015625
99,5.6240234375,,4.8212890625,4.908203125,4.5029296875,,4.6494140625,4.541015625
100,5.619140625,,4.8251953125,4.91015625,4.5107421875,,4.625,4.5654296875
101,5.6240234375,,4.7666015625,4.89453125,4.505859375,,4.552734375,4.556640625
102,5.623046875,,4.79296875,4.8984375,4.53125,,4.5810546875,4.5615234375
103,5.619140625,,4.7646484375,4.896484375,4.50390625,,4.6572265625,4.5576171875
104,5.6181640625,,4.9892578125,4.923828125,4.4951171875,,4.68359375,4.5458984375
105,5.6181640625,,4.755859375,4.9033203125,4.4931640625,,4.625,4.55078125
106,5.6181640625,,4.833984375,4.89453125,4.5009765625,,4.572265625,4.5576171875
107,5.6181640625,,4.9697265625,4.9287109375,4.4951171875,,4.5673828125,4.5546875
108,5.6201171875,,4.703125,4.90234375,4.49609375,,4.556640625,4.5517578125
109,5.6181640625,,4.806640625,4.9150390625,4.505859375,,4.6123046875,4.560546875
110,5.619140625,,4.65625,4.8994140625,4.5048828125,,4.638671875,4.546875
111,5.6181640625,,4.61328125,4.904296875,4.5029296875,,4.603515625,4.5556640625
112,5.6201171875,,4.6474609375,4.896484375,4.50390625,,4.580078125,4.546875
113,5.6181640625,,4.6044921875,4.90234375,4.501953125,,4.6162109375,4.5400390625
114,5.62109375,,4.7880859375,4.890625,4.5048828125,,4.6123046875,4.5458984375
115,5.6181640625,,4.6533203125,4.8955078125,4.5068359375,,4.625,4.5400390625
116,5.62109375,,4.8994140625,4.8916015625,4.5146484375,,4.556640625,4.5400390625
117,5.6181640625,,4.646484375,4.900390625,4.5068359375,,4.7158203125,4.546875
118,5.6181640625,,4.7880859375,4.88671875,4.4970703125,,4.5791015625,4.5419921875
119,5.6181640625,,4.634765625,4.8955078125,4.4990234375,,4.576171875,4.5419921875
120,5.6181640625,,4.6884765625,4.8857421875,4.5009765625,,4.603515625,4.5400390625
121,5.6181640625,,4.6640625,4.9013671875,4.4931640625,,4.576171875,4.5458984375
122,5.6181640625,,4.71484375,4.8935546875,4.4970703125,,4.587890625,4.5400390625
123,5.6181640625,,4.5859375,4.8916015625,4.4970703125,,4.5693359375,4.5419921875
124,5.6181640625,,4.515625,4.8916015625,4.5068359375,,4.5205078125,4.5419921875
125,5.6181640625,,4.5576171875,4.8837890625,4.5029296875,,4.5283203125,4.5400390625
126,5.6181640625,,4.7685546875,4.8974609375,4.4951171875,,4.5927734375,4.5400390625
127,5.6181640625,,4.591796875,4.8916015625,4.4970703125,,4.5703125,4.5400390625
128,5.6181640625,,4.58203125,4.888671875,4.4951171875,,4.5859375,4.5400390625
129,5.6181640625,,4.5341796875,4.8876953125,4.4951171875,,4.521484375,4.5400390625
130,5.6181640625,,4.765625,4.8974609375,4.4951171875,,4.505859375,4.5400390625
131,5.6181640625,,4.5361328125,4.8837890625,4.4931640625,,4.546875,4.5400390625
132,5.6181640625,,4.533203125,4.888671875,4.4951171875,,4.4931640625,4.5400390625
133,5.6181640625,,4.6025390625,4.8818359375,4.4931640625,,4.5068359375,4.5400390625
134,,,4.8095703125,4.8857421875,4.4931640625,,4.6044921875,4.5400390625
135,,,4.603515625,4.890625,4.4951171875,,4.5029296875,4.5400390625
136,,,4.734375,4.8876953125,4.4912109375,,4.564453125,4.5400390625
137,,,4.59765625,4.8916015625,4.4931640625,,4.501953125,4.5400390625
138,,,4.5869140625,4.88671875,4.4912109375,,4.568359375,4.5400390625
139,,,4.580078125,4.88671875,4.4970703125,,4.4892578125,4.5400390625
140,,,4.5498046875,4.8857421875,4.4931640625,,4.5078125,4.5400390625
141,,,4.57421875,4.88671875,4.4912109375,,4.53125,4.5400390625
142,,,4.5673828125,4.8955078125,4.4912109375,,4.5517578125,4.5400390625
143,,,4.6171875,4.8876953125,4.501953125,,4.5126953125,4.5400390625
144,,,4.568359375,4.8828125,4.4912109375,,4.57421875,4.5400390625
145,,,4.51953125,4.8857421875,4.4912109375,,4.4873046875,4.5400390625
146,,,4.5888671875,4.8896484375,4.4912109375,,4.58984375,
147,,,4.578125,4.8828125,4.4912109375,,4.5810546875,
148,,,4.626953125,4.8876953125,4.4912109375,,4.5546875,
149,,,4.5478515625,4.888671875,4.4912109375,,4.529296875,
150,,,4.55078125,4.884765625,4.4912109375,,4.5673828125,
151,,,4.5390625,4.884765625,4.4912109375,,4.4990234375,
152,,,4.521484375,4.8837890625,4.4912109375,,4.5634765625,
153,,,4.580078125,4.8876953125,4.4912109375,,4.56640625,
154,,,4.51953125,4.8818359375,,,4.474609375,
155,,,4.5732421875,4.8857421875,,,4.564453125,
156,,,4.548828125,4.8818359375,,,4.501953125,
157,,,4.560546875,4.8857421875,,,4.53125,
158,,,4.6044921875,4.8818359375,,,4.5009765625,
159,,,4.5361328125,4.8837890625,,,4.529296875,
160,,,4.53125,4.8837890625,,,4.4765625,
161,,,4.5322265625,4.8818359375,,,4.5146484375,
162,,,4.5419921875,4.8837890625,,,4.4814453125,
163,,,4.5712890625,4.8818359375,,,4.5048828125,
164,,,4.5107421875,4.8818359375,,,4.4921875,
165,,,4.521484375,4.8818359375,,,4.4775390625,
166,,,4.5126953125,4.8837890625,,,4.5126953125,
167,,,4.515625,4.8818359375,,,4.6064453125,
168,,,4.5478515625,4.8857421875,,,4.4921875,
169,,,4.5146484375,,,,4.5146484375,
170,,,4.515625,,,,4.5009765625,
171,,,4.515625,,,,4.4794921875,
172,,,4.501953125,,,,4.513671875,
173,,,4.513671875,,,,4.4912109375,
174,,,4.5009765625,,,,4.5068359375,
175,,,4.49609375,,,,4.4931640625,
176,,,4.4736328125,,,,4.5322265625,
177,,,4.4912109375,,,,4.494140625,
178,,,4.513671875,,,,4.4970703125,
179,,,4.4912109375,,,,4.4814453125,
180,,,4.533203125,,,,4.54296875,
181,,,4.484375,,,,4.4755859375,
182,,,4.5341796875,,,,4.4912109375,
183,,,4.5,,,,4.4794921875,
184,,,4.5146484375,,,,4.478515625,
185,,,4.49609375,,,,4.4677734375,
186,,,4.4921875,,,,4.486328125,
187,,,4.482421875,,,,4.466796875,
188,,,4.4873046875,,,,4.4833984375,
189,,,4.4951171875,,,,4.5087890625,
190,,,4.5185546875,,,,4.46484375,
191,,,4.4873046875,,,,4.4794921875,
192,,,4.4892578125,,,,4.4755859375,
193,,,4.4970703125,,,,4.4794921875,
194,,,4.48828125,,,,4.466796875,
195,,,4.4873046875,,,,4.484375,
196,,,4.48828125,,,,4.4755859375,
197,,,4.4833984375,,,,4.47265625,
198,,,4.4833984375,,,,4.47265625,
199,,,4.4873046875,,,,4.4677734375,
200,,,4.4873046875,,,,4.46484375,
201,,,4.49609375,,,,4.4765625,
202,,,4.48828125,,,,4.466796875,
203,,,4.486328125,,,,4.474609375,
204,,,4.482421875,,,,4.4814453125,
205,,,4.4873046875,,,,4.4736328125,
206,,,4.4697265625,,,,4.4736328125,
207,,,4.4970703125,,,,4.46484375,
208,,,4.4794921875,,,,4.46484375,
209,,,4.4814453125,,,,4.4658203125,
210,,,4.4765625,,,,4.47265625,
211,,,4.4775390625,,,,4.46875,
212,,,4.4794921875,,,,4.4873046875,
213,,,4.4775390625,,,,4.474609375,
214,,,4.4814453125,,,,4.48046875,
215,,,4.4814453125,,,,4.470703125,
216,,,4.474609375,,,,4.466796875,
217,,,4.4775390625,,,,4.46875,
218,,,4.484375,,,,4.466796875,
219,,,4.4716796875,,,,4.4599609375,
220,,,4.484375,,,,4.4619140625,
221,,,4.4765625,,,,4.458984375,
222,,,4.484375,,,,4.470703125,
223,,,4.4716796875,,,,4.4697265625,
224,,,4.482421875,,,,4.462890625,
225,,,4.47265625,,,,4.46484375,
226,,,4.4873046875,,,,4.46484375,
227,,,4.4755859375,,,,4.478515625,
228,,,4.482421875,,,,4.462890625,
229,,,4.4765625,,,,4.466796875,
230,,,4.4814453125,,,,4.45703125,
231,,,4.4697265625,,,,4.4609375,
232,,,4.4853515625,,,,4.462890625,
233,,,4.4775390625,,,,4.46875,
234,,,4.4755859375,,,,4.4609375,
235,,,4.4697265625,,,,4.4697265625,
236,,,4.4755859375,,,,4.45703125,
237,,,4.4697265625,,,,4.46484375,
238,,,4.4697265625,,,,4.4609375,
239,,,4.4716796875,,,,4.47265625,
240,,,4.4716796875,,,,4.4609375,
241,,,4.4755859375,,,,4.462890625,
242,,,4.4755859375,,,,4.462890625,
243,,,4.4697265625,,,,4.458984375,
244,,,4.4755859375,,,,4.4609375,
245,,,4.4716796875,,,,4.45703125,
246,,,4.4716796875,,,,4.462890625,
247,,,4.4697265625,,,,4.4609375,
248,,,4.4736328125,,,,4.47265625,
249,,,4.4716796875,,,,4.455078125,
250,,,4.4755859375,,,,4.4658203125,
251,,,4.4697265625,,,,4.4609375,
252,,,4.4716796875,,,,4.4599609375,
253,,,4.4716796875,,,,4.45703125,
254,,,4.4755859375,,,,4.458984375,
255,,,4.4716796875,,,,4.4599609375,
256,,,4.4736328125,,,,4.45703125,
257,,,4.4716796875,,,,4.458984375,
258,,,4.4697265625,,,,4.45703125,
259,,,4.4697265625,,,,4.4599609375,
260,,,4.4716796875,,,,4.455078125,
261,,,4.4716796875,,,,4.4609375,
262,,,4.4716796875,,,,4.45703125,
263,,,4.4697265625,,,,4.45703125,
264,,,4.4697265625,,,,4.45703125,
265,,,4.4697265625,,,,4.455078125,
266,,,4.4697265625,,,,4.455078125,
267,,,4.4716796875,,,,4.4580078125,
268,,,4.4697265625,,,,4.45703125,
269,,,4.4697265625,,,,4.458984375,
270,,,4.4697265625,,,,4.458984375,
271,,,4.4697265625,,,,4.458984375,
272,,,4.4716796875,,,,4.45703125,
273,,,4.4697265625,,,,4.455078125,
274,,,4.4697265625,,,,4.458984375,
275,,,4.4697265625,,,,4.45703125,
276,,,4.4697265625,,,,4.45703125,
277,,,4.4697265625,,,,4.45703125,
278,,,4.4697265625,,,,4.45703125,
279,,,4.4716796875,,,,4.458984375,
280,,,4.4697265625,,,,4.45703125,
281,,,4.4697265625,,,,4.45703125,
282,,,4.4697265625,,,,4.45703125,
283,,,4.4697265625,,,,4.45703125,
284,,,4.4697265625,,,,4.455078125,
285,,,4.4697265625,,,,4.45703125,
286,,,4.4697265625,,,,4.455078125,
287,,,4.4697265625,,,,4.45703125,
288,,,4.4697265625,,,,4.45703125,
289,,,4.4697265625,,,,4.45703125,
290,,,4.4697265625,,,,4.455078125,
291,,,4.4697265625,,,,4.455078125,
292,,,4.4697265625,,,,4.45703125,
293,,,4.4697265625,,,,4.455078125,
294,,,4.4697265625,,,,4.455078125,
295,,,4.4697265625,,,,4.45703125,
296,,,4.4697265625,,,,4.45703125,
297,,,4.4697265625,,,,4.455078125,
298,,,4.4697265625,,,,4.45703125,
299,,,,,,,4.455078125,
