,ansatz_0a_3f,ansatz_0b_3f,ansatz_0c_3f,ansatz_0d_3f,ansatz_1a_3f,ansatz_1b_3f,ansatz_1c_3f,ansatz_1d_3f
263,4.5126953125,4.50390625,4.5537109375,4.5126953125,4.6142578125,4.50390625,4.583984375,4.6142578125
264,4.5810546875,4.498046875,4.7177734375,4.5810546875,4.73046875,4.498046875,4.6640625,4.73046875
265,4.5048828125,4.50390625,4.6884765625,4.5048828125,4.7275390625,4.50390625,4.6806640625,4.7275390625
266,4.572265625,4.498046875,4.6552734375,4.572265625,4.5869140625,4.498046875,4.7021484375,4.5869140625
267,4.505859375,4.50390625,4.6513671875,4.505859375,4.55078125,4.50390625,4.5859375,4.55078125
268,4.6435546875,4.498046875,4.634765625,4.6435546875,4.578125,4.498046875,4.6650390625,4.578125
269,4.609375,4.50390625,4.6162109375,4.609375,4.568359375,4.50390625,4.619140625,4.568359375
270,4.5771484375,4.498046875,4.5703125,4.5771484375,4.546875,4.498046875,4.5908203125,4.546875
271,4.525390625,4.50390625,4.587890625,4.525390625,4.6650390625,4.50390625,4.5400390625,4.6650390625
272,4.6396484375,4.498046875,4.6162109375,4.6396484375,4.63671875,4.498046875,4.6005859375,4.63671875
273,4.6171875,4.50390625,4.623046875,4.6171875,4.6318359375,4.50390625,4.6201171875,4.6318359375
274,4.6640625,4.498046875,4.7119140625,4.6640625,4.564453125,4.498046875,4.5615234375,4.564453125
275,4.669921875,4.50390625,4.626953125,4.669921875,4.625,4.50390625,4.640625,4.625
276,4.60546875,4.498046875,4.669921875,4.60546875,4.74609375,4.498046875,4.7109375,4.74609375
277,4.6064453125,4.50390625,4.658203125,4.6064453125,4.7060546875,4.50390625,4.7314453125,4.7060546875
278,4.751953125,4.498046875,4.5791015625,4.751953125,4.533203125,4.498046875,4.6494140625,4.533203125
279,4.654296875,4.50390625,4.5458984375,4.654296875,4.6162109375,4.50390625,4.5966796875,4.6162109375
280,4.5888671875,4.498046875,4.625,4.5888671875,4.65234375,4.498046875,4.640625,4.65234375
281,4.607421875,4.50390625,4.57421875,4.607421875,4.6484375,4.50390625,4.6025390625,4.6484375
282,4.583984375,4.498046875,4.603515625,4.583984375,4.6044921875,4.498046875,4.7529296875,4.6044921875
283,4.541015625,4.50390625,4.517578125,4.541015625,4.6728515625,4.50390625,4.68359375,4.6728515625
284,4.6357421875,4.498046875,4.6796875,4.6357421875,4.640625,4.498046875,4.59765625,4.640625
285,4.6162109375,4.50390625,4.619140625,4.6162109375,4.6474609375,4.50390625,4.5498046875,4.6474609375
286,4.578125,4.498046875,4.6328125,4.578125,4.576171875,4.498046875,4.58984375,4.576171875
287,4.59375,4.50390625,4.6279296875,4.59375,4.57421875,4.50390625,4.5703125,4.57421875
288,4.57421875,4.498046875,4.615234375,4.57421875,4.6259765625,4.498046875,4.6572265625,4.6259765625
289,4.5498046875,4.50390625,4.5869140625,4.5498046875,4.630859375,4.50390625,4.619140625,4.630859375
290,4.6591796875,4.498046875,4.5830078125,4.6591796875,4.6435546875,4.498046875,4.6435546875,4.6435546875
291,4.6689453125,4.50390625,4.548828125,4.6689453125,4.6357421875,4.50390625,4.6220703125,4.6357421875
292,4.689453125,4.498046875,4.5537109375,4.689453125,4.6337890625,4.498046875,4.740234375,4.6337890625
293,4.66796875,4.50390625,4.658203125,4.66796875,4.5537109375,4.50390625,4.638671875,4.5537109375
294,4.716796875,4.498046875,4.658203125,4.716796875,4.66015625,4.498046875,4.6279296875,4.66015625
295,4.6376953125,4.50390625,4.6357421875,4.6376953125,4.6611328125,4.50390625,4.599609375,4.6611328125
296,4.6298828125,4.498046875,4.6669921875,4.6298828125,4.5703125,4.498046875,4.6220703125,4.5703125
297,4.576171875,4.50390625,4.6904296875,4.576171875,4.5166015625,4.50390625,4.6318359375,4.5166015625
298,4.6240234375,4.498046875,4.5966796875,4.6240234375,4.5693359375,4.498046875,4.5751953125,4.5693359375
299,4.625,4.50390625,4.6044921875,4.625,4.546875,4.50390625,4.6689453125,4.546875
300,4.6962890625,4.498046875,4.646484375,4.6962890625,4.5361328125,4.498046875,4.7001953125,4.5361328125
301,4.6376953125,4.50390625,4.7001953125,4.6376953125,4.5576171875,4.50390625,4.546875,4.5576171875
302,4.6630859375,4.498046875,4.6513671875,4.6630859375,4.6748046875,4.498046875,4.638671875,4.6748046875
303,4.62109375,4.50390625,4.5673828125,4.62109375,4.6328125,4.50390625,4.6328125,4.6328125
304,4.6201171875,4.498046875,4.6865234375,4.6201171875,4.5537109375,4.498046875,4.578125,4.5537109375
305,4.5869140625,4.50390625,4.6044921875,4.5869140625,4.546875,4.50390625,4.5458984375,4.546875
306,4.62109375,4.498046875,4.611328125,4.62109375,4.587890625,4.498046875,4.5615234375,4.587890625
307,4.6259765625,4.50390625,4.56640625,4.6259765625,4.51953125,4.50390625,4.61328125,4.51953125
308,4.568359375,4.498046875,4.6279296875,4.568359375,4.748046875,4.498046875,4.619140625,4.748046875
309,4.5185546875,4.50390625,4.5927734375,4.5185546875,4.615234375,4.50390625,4.6142578125,4.615234375
310,4.56640625,4.498046875,4.57421875,4.56640625,4.5546875,4.498046875,4.6396484375,4.5546875
311,4.5595703125,4.50390625,4.5986328125,4.5595703125,4.529296875,4.50390625,4.576171875,4.529296875
312,4.59375,4.498046875,4.6826171875,4.59375,4.6435546875,4.498046875,4.734375,4.6435546875
313,4.5908203125,4.50390625,4.7109375,4.5908203125,4.591796875,4.50390625,4.7099609375,4.591796875
314,4.5615234375,4.498046875,4.5,4.5615234375,4.6328125,4.498046875,4.634765625,4.6328125
315,4.5205078125,4.50390625,4.5830078125,4.5205078125,4.6484375,4.50390625,4.638671875,4.6484375
316,4.544921875,4.498046875,4.685546875,4.544921875,4.548828125,4.498046875,4.6123046875,4.548828125
317,4.5517578125,4.50390625,4.6416015625,4.5517578125,4.5537109375,4.50390625,4.5673828125,4.5537109375
318,4.5361328125,4.498046875,4.638671875,4.5361328125,4.5595703125,4.498046875,4.6064453125,4.5595703125
319,4.5771484375,4.50390625,4.5751953125,4.5771484375,4.509765625,4.50390625,4.611328125,4.509765625
320,4.705078125,4.498046875,4.623046875,4.705078125,4.5625,4.498046875,4.6552734375,4.5625
321,4.658203125,4.50390625,4.548828125,4.658203125,4.55859375,4.50390625,4.6123046875,4.55859375
322,4.5283203125,4.498046875,4.607421875,4.5283203125,4.615234375,4.498046875,4.642578125,4.615234375
323,4.4970703125,4.50390625,4.64453125,4.4970703125,4.5751953125,4.50390625,4.5986328125,4.5751953125
324,4.626953125,4.498046875,4.658203125,4.626953125,4.5703125,4.498046875,4.75390625,4.5703125
325,4.546875,4.50390625,4.5546875,4.546875,4.5546875,4.50390625,4.6591796875,4.5546875
326,4.6396484375,4.498046875,4.7578125,4.6396484375,4.583984375,4.498046875,4.5908203125,4.583984375
327,4.576171875,4.50390625,4.67578125,4.576171875,4.580078125,4.50390625,4.5615234375,4.580078125
328,4.5703125,4.498046875,4.6279296875,4.5703125,4.564453125,4.498046875,4.5966796875,4.564453125
329,4.5712890625,4.50390625,4.6435546875,4.5712890625,4.5224609375,4.50390625,4.607421875,4.5224609375
330,4.6826171875,4.498046875,4.6005859375,4.6826171875,4.771484375,4.498046875,4.5986328125,4.771484375
331,4.7392578125,4.50390625,4.611328125,4.7392578125,4.662109375,4.50390625,4.6044921875,4.662109375
332,4.6337890625,4.498046875,4.6533203125,4.6337890625,4.55859375,4.498046875,4.751953125,4.55859375
333,4.5869140625,4.50390625,4.5927734375,4.5869140625,4.5302734375,4.50390625,4.65234375,4.5302734375
334,4.5673828125,4.498046875,4.5654296875,4.5673828125,4.58984375,4.498046875,4.6318359375,4.58984375
335,4.521484375,4.50390625,4.529296875,4.521484375,4.56640625,4.50390625,4.6728515625,4.56640625
336,4.6337890625,4.498046875,4.7607421875,4.6337890625,4.62890625,4.498046875,4.71484375,4.62890625
337,4.5390625,4.50390625,4.66796875,4.5390625,4.552734375,4.50390625,4.7041015625,4.552734375
338,4.5234375,4.498046875,4.5986328125,4.5234375,4.703125,4.498046875,4.7412109375,4.703125
339,4.484375,4.50390625,4.611328125,4.484375,4.57421875,4.50390625,4.6376953125,4.57421875
340,4.587890625,4.498046875,4.611328125,4.587890625,4.5556640625,4.498046875,4.5849609375,4.5556640625
341,4.546875,4.50390625,4.6162109375,4.546875,4.5439453125,4.50390625,4.671875,4.5439453125
342,4.5986328125,4.498046875,4.640625,4.5986328125,4.5380859375,4.498046875,4.72265625,4.5380859375
343,4.5419921875,4.50390625,4.615234375,4.5419921875,4.58203125,4.50390625,4.625,4.58203125
344,4.640625,4.498046875,4.6982421875,4.640625,4.669921875,4.498046875,4.681640625,4.669921875
345,4.6025390625,4.50390625,4.5751953125,4.6025390625,4.6201171875,4.50390625,4.677734375,4.6201171875
346,4.568359375,4.498046875,4.6259765625,4.568359375,4.689453125,4.498046875,4.6201171875,4.689453125
347,4.55078125,4.50390625,4.5830078125,4.55078125,4.5986328125,4.50390625,4.6259765625,4.5986328125
348,4.58984375,4.498046875,4.5263671875,4.58984375,4.5615234375,4.498046875,4.6103515625,4.5615234375
349,4.5234375,4.50390625,4.5390625,4.5234375,4.55078125,4.50390625,4.634765625,4.55078125
350,4.6015625,4.498046875,4.521484375,4.6015625,4.6669921875,4.498046875,4.6259765625,4.6669921875
351,4.6044921875,4.50390625,4.5556640625,4.6044921875,4.576171875,4.50390625,4.544921875,4.576171875
352,4.595703125,4.498046875,4.712890625,4.595703125,4.6806640625,4.498046875,4.7265625,4.6806640625
353,4.5869140625,4.50390625,4.59765625,4.5869140625,4.5830078125,4.50390625,4.6435546875,4.5830078125
354,4.5400390625,4.498046875,4.6171875,4.5400390625,4.6181640625,4.498046875,4.771484375,4.6181640625
355,4.55859375,4.50390625,4.6025390625,4.55859375,4.5810546875,4.50390625,4.7236328125,4.5810546875
356,4.5927734375,4.498046875,4.6728515625,4.5927734375,4.5498046875,4.498046875,4.6943359375,4.5498046875
357,4.5595703125,4.50390625,4.6298828125,4.5595703125,4.5234375,4.50390625,4.623046875,4.5234375
358,4.603515625,4.498046875,4.6435546875,4.603515625,4.5546875,4.498046875,4.7080078125,4.5546875
359,4.630859375,4.50390625,4.6533203125,4.630859375,4.521484375,4.50390625,4.5986328125,4.521484375
360,4.546875,4.498046875,4.603515625,4.546875,4.5595703125,4.498046875,4.6708984375,4.5595703125
361,4.5361328125,4.50390625,4.6220703125,4.5361328125,4.5224609375,4.50390625,4.61328125,4.5224609375
362,4.599609375,4.498046875,4.5439453125,4.599609375,4.6640625,4.498046875,4.6337890625,4.6640625
363,4.5810546875,4.50390625,4.5966796875,4.5810546875,4.58984375,4.50390625,4.560546875,4.58984375
364,4.5498046875,4.498046875,4.6455078125,4.5498046875,4.67578125,4.498046875,4.650390625,4.67578125
365,4.583984375,4.50390625,4.5830078125,4.583984375,4.6640625,4.50390625,4.6533203125,4.6640625
366,4.5634765625,4.498046875,4.70703125,4.5634765625,4.7275390625,4.498046875,4.65234375,4.7275390625
367,4.55859375,4.50390625,4.720703125,4.55859375,4.6513671875,4.50390625,4.55859375,4.6513671875
368,4.591796875,4.498046875,4.5693359375,4.591796875,4.658203125,4.498046875,4.6201171875,4.658203125
369,4.5693359375,4.50390625,4.607421875,4.5693359375,4.6025390625,4.50390625,4.564453125,4.6025390625
370,4.5908203125,4.498046875,4.64453125,4.5908203125,4.587890625,4.498046875,4.5908203125,4.587890625
371,4.546875,4.50390625,4.634765625,4.546875,4.5419921875,4.50390625,4.5966796875,4.5419921875
372,4.5869140625,4.498046875,4.6513671875,4.5869140625,4.7705078125,4.498046875,4.59375,4.7705078125
373,4.6142578125,4.50390625,4.6875,4.6142578125,4.66796875,4.50390625,4.53515625,4.66796875
374,4.6669921875,4.498046875,4.6259765625,4.6669921875,4.646484375,4.498046875,4.5966796875,4.646484375
375,4.61328125,4.50390625,4.5908203125,4.61328125,4.576171875,4.50390625,4.599609375,4.576171875
376,4.583984375,4.498046875,4.7021484375,4.583984375,4.6064453125,4.498046875,4.544921875,4.6064453125
377,4.5380859375,4.50390625,4.630859375,4.5380859375,4.583984375,4.50390625,4.6025390625,4.583984375
378,4.607421875,4.498046875,4.6884765625,4.607421875,4.5234375,4.498046875,4.6181640625,4.5234375
379,4.537109375,4.50390625,4.5947265625,4.537109375,4.5732421875,4.50390625,4.59375,4.5732421875
380,4.607421875,4.498046875,4.640625,4.607421875,4.63671875,4.498046875,4.5478515625,4.63671875
381,4.5224609375,4.50390625,4.578125,4.5224609375,4.5888671875,4.50390625,4.5341796875,4.5888671875
382,4.5634765625,4.498046875,4.6337890625,4.5634765625,4.5341796875,4.498046875,4.6025390625,4.5341796875
383,4.55859375,4.50390625,4.5810546875,4.55859375,4.541015625,4.50390625,4.54296875,4.541015625
384,4.5517578125,4.498046875,4.7001953125,4.5517578125,4.572265625,4.498046875,4.662109375,4.572265625
385,4.5400390625,4.50390625,4.5615234375,4.5400390625,4.5615234375,4.50390625,4.6640625,4.5615234375
386,4.5224609375,4.498046875,4.529296875,4.5224609375,4.572265625,4.498046875,4.6376953125,4.572265625
387,4.505859375,4.50390625,4.5419921875,4.505859375,4.5673828125,4.50390625,4.6103515625,4.5673828125
388,4.5009765625,4.498046875,4.716796875,4.5009765625,4.681640625,4.498046875,4.6640625,4.681640625
389,4.49609375,4.50390625,4.5927734375,4.49609375,4.6533203125,4.50390625,4.595703125,4.6533203125
390,4.50390625,4.498046875,4.6396484375,4.50390625,4.6416015625,4.498046875,4.6142578125,4.6416015625
391,4.5234375,4.50390625,4.6484375,4.5234375,4.626953125,4.50390625,4.6259765625,4.626953125
392,4.5732421875,4.498046875,4.6044921875,4.5732421875,4.5908203125,4.498046875,4.701171875,4.5908203125
393,4.51171875,4.50390625,4.5126953125,4.51171875,4.5908203125,4.50390625,4.640625,4.5908203125
394,4.560546875,4.498046875,4.646484375,4.560546875,4.626953125,4.498046875,4.6923828125,4.626953125
395,4.5556640625,4.50390625,4.658203125,4.5556640625,4.591796875,4.50390625,4.5712890625,4.591796875
396,4.6015625,4.498046875,4.63671875,4.6015625,4.6650390625,4.498046875,4.5087890625,4.6650390625
397,4.5419921875,4.50390625,4.6318359375,4.5419921875,4.61328125,4.50390625,4.5380859375,4.61328125
398,4.7314453125,4.498046875,4.61328125,4.7314453125,4.5390625,4.498046875,4.6689453125,4.5390625
399,4.572265625,4.50390625,4.6689453125,4.572265625,4.5224609375,4.50390625,4.619140625,4.5224609375
400,4.6982421875,4.498046875,4.6025390625,4.6982421875,4.548828125,4.498046875,4.6103515625,4.548828125
401,4.6337890625,4.50390625,4.52734375,4.6337890625,4.5576171875,4.50390625,4.5693359375,4.5576171875
402,4.7119140625,4.498046875,4.6220703125,4.7119140625,4.6396484375,4.498046875,4.60546875,4.6396484375
403,4.6083984375,4.50390625,4.6513671875,4.6083984375,4.611328125,4.50390625,4.59375,4.611328125
404,4.5107421875,4.498046875,4.677734375,4.5107421875,4.6015625,4.498046875,4.640625,4.6015625
405,4.5283203125,4.50390625,4.6484375,4.5283203125,4.5732421875,4.50390625,4.609375,4.5732421875
406,4.8779296875,4.498046875,4.6787109375,4.8779296875,4.5615234375,4.498046875,4.595703125,4.5615234375
407,4.6767578125,4.50390625,4.59765625,4.6767578125,4.587890625,4.50390625,4.63671875,4.587890625
408,4.5830078125,4.498046875,4.5791015625,4.5830078125,4.513671875,4.498046875,4.625,4.513671875
409,4.6044921875,4.50390625,4.5634765625,4.6044921875,4.5693359375,4.50390625,4.583984375,4.5693359375
410,4.5498046875,4.498046875,4.6591796875,4.5498046875,4.529296875,4.498046875,4.53515625,4.529296875
411,4.5615234375,4.50390625,4.6748046875,4.5615234375,4.5205078125,4.50390625,4.5986328125,4.5205078125
412,4.630859375,4.498046875,4.626953125,4.630859375,4.6337890625,4.498046875,4.5654296875,4.6337890625
413,4.62109375,4.50390625,4.6181640625,4.62109375,4.5869140625,4.50390625,4.53125,4.5869140625
414,4.65234375,4.498046875,4.62890625,4.65234375,4.578125,4.498046875,4.7001953125,4.578125
415,4.5966796875,4.50390625,4.62109375,4.5966796875,4.587890625,4.50390625,4.572265625,4.587890625
416,4.623046875,4.498046875,4.5732421875,4.623046875,4.58203125,4.498046875,4.6669921875,4.58203125
417,4.634765625,4.50390625,4.533203125,4.634765625,4.6240234375,4.50390625,4.6396484375,4.6240234375
418,4.654296875,4.498046875,4.6171875,4.654296875,4.6220703125,4.498046875,4.6123046875,4.6220703125
419,4.640625,4.50390625,4.61328125,4.640625,4.5908203125,4.50390625,4.5126953125,4.5908203125
420,4.578125,4.498046875,4.6376953125,4.578125,4.638671875,4.498046875,4.5419921875,4.638671875
421,4.5302734375,4.50390625,4.6044921875,4.5302734375,4.595703125,4.50390625,4.578125,4.595703125
422,4.54296875,4.498046875,4.671875,4.54296875,4.5380859375,4.498046875,4.6611328125,4.5380859375
423,4.611328125,4.50390625,4.59765625,4.611328125,4.5673828125,4.50390625,4.6298828125,4.5673828125
424,4.59765625,4.498046875,4.5693359375,4.59765625,4.6884765625,4.498046875,4.58203125,4.6884765625
425,4.5517578125,4.50390625,4.5791015625,4.5517578125,4.6376953125,4.50390625,4.5986328125,4.6376953125
426,4.6005859375,4.498046875,4.7060546875,4.6005859375,4.724609375,4.498046875,4.603515625,4.724609375
427,4.5546875,4.50390625,4.611328125,4.5546875,4.669921875,4.50390625,4.5283203125,4.669921875
428,4.5927734375,4.498046875,4.7021484375,4.5927734375,4.5498046875,4.498046875,4.654296875,4.5498046875
429,4.5810546875,4.50390625,4.6435546875,4.5810546875,4.5771484375,4.50390625,4.6376953125,4.5771484375
430,4.5751953125,4.498046875,4.669921875,4.5751953125,4.6064453125,4.498046875,4.5908203125,4.6064453125
431,4.6005859375,4.50390625,4.671875,4.6005859375,4.60546875,4.50390625,4.5810546875,4.60546875
432,4.5576171875,4.498046875,4.5986328125,4.5576171875,4.560546875,4.498046875,4.6767578125,4.560546875
433,4.57421875,4.50390625,4.54296875,4.57421875,4.5546875,4.50390625,4.6416015625,4.5546875
434,4.591796875,4.498046875,4.580078125,4.591796875,4.5673828125,4.498046875,4.5703125,4.5673828125
435,4.5966796875,4.50390625,4.5673828125,4.5966796875,4.5498046875,4.50390625,4.53515625,4.5498046875
436,4.5556640625,4.498046875,4.646484375,4.5556640625,4.5341796875,4.498046875,4.7763671875,4.5341796875
437,4.5625,4.50390625,4.59375,4.5625,4.552734375,4.50390625,4.748046875,4.552734375
438,4.548828125,4.498046875,4.5234375,4.548828125,4.5703125,4.498046875,4.6474609375,4.5703125
439,4.5419921875,4.50390625,4.5771484375,4.5419921875,4.4912109375,4.50390625,4.6484375,4.4912109375
440,4.57421875,4.498046875,4.6611328125,4.57421875,4.5927734375,4.498046875,4.6015625,4.5927734375
441,4.6279296875,4.50390625,4.576171875,4.6279296875,4.595703125,4.50390625,4.568359375,4.595703125
442,4.5361328125,4.498046875,4.63671875,4.5361328125,4.6025390625,4.498046875,4.6904296875,4.6025390625
443,4.5634765625,4.50390625,4.65625,4.5634765625,4.572265625,4.50390625,4.6123046875,4.572265625
444,4.595703125,4.498046875,4.7392578125,4.595703125,4.5693359375,4.498046875,4.654296875,4.5693359375
445,4.5693359375,4.50390625,4.708984375,4.5693359375,4.5107421875,4.50390625,4.61328125,4.5107421875
446,4.5732421875,4.498046875,4.6591796875,4.5732421875,4.626953125,4.498046875,4.5888671875,4.626953125
447,4.5576171875,4.50390625,4.5888671875,4.5576171875,4.5888671875,4.50390625,4.6123046875,4.5888671875
448,4.5546875,4.498046875,4.724609375,4.5546875,4.541015625,4.498046875,4.697265625,4.541015625
449,4.5244140625,4.50390625,4.578125,4.5244140625,4.5673828125,4.50390625,4.662109375,4.5673828125
450,4.5654296875,4.498046875,4.662109375,4.5654296875,4.5380859375,4.498046875,4.6220703125,4.5380859375
451,4.5888671875,4.50390625,4.6572265625,4.5888671875,4.498046875,4.50390625,4.6337890625,4.498046875
452,4.685546875,4.498046875,4.662109375,4.685546875,4.580078125,4.498046875,4.578125,4.580078125
453,4.634765625,4.50390625,4.5986328125,4.634765625,4.568359375,4.50390625,4.6318359375,4.568359375
454,4.6259765625,4.498046875,4.67578125,4.6259765625,4.552734375,4.498046875,4.54296875,4.552734375
455,4.59765625,4.50390625,4.6328125,4.59765625,4.521484375,4.50390625,4.578125,4.521484375
456,4.701171875,4.498046875,4.6279296875,4.701171875,4.53125,4.498046875,4.6015625,4.53125
457,4.56640625,4.50390625,4.61328125,4.56640625,4.59765625,4.50390625,4.5869140625,4.59765625
458,4.55078125,4.498046875,4.591796875,4.55078125,4.6298828125,4.498046875,4.62109375,4.6298828125
459,4.591796875,4.50390625,4.587890625,4.591796875,4.5791015625,4.50390625,4.625,4.5791015625
460,4.578125,4.498046875,4.6240234375,4.578125,4.6337890625,4.498046875,4.6279296875,4.6337890625
461,4.59375,4.50390625,4.525390625,4.59375,4.552734375,4.50390625,4.6005859375,4.552734375
462,4.580078125,4.498046875,4.5341796875,4.580078125,4.556640625,4.498046875,4.6396484375,4.556640625
463,4.5556640625,4.50390625,4.6142578125,4.5556640625,4.5302734375,4.50390625,4.6533203125,4.5302734375
464,4.6904296875,4.498046875,4.6455078125,4.6904296875,4.5166015625,4.498046875,4.5791015625,4.5166015625
465,4.6533203125,4.50390625,4.619140625,4.6533203125,4.4736328125,4.50390625,4.5595703125,4.4736328125
466,4.591796875,4.498046875,4.6689453125,4.591796875,4.5654296875,4.498046875,4.65625,4.5654296875
467,4.5654296875,4.50390625,4.615234375,4.5654296875,4.5751953125,4.50390625,4.619140625,4.5751953125
468,4.580078125,4.498046875,4.67578125,4.580078125,4.5908203125,4.498046875,4.58203125,4.5908203125
469,4.6015625,4.50390625,4.6767578125,4.6015625,4.552734375,4.50390625,4.6337890625,4.552734375
470,4.529296875,4.498046875,4.6123046875,4.529296875,4.60546875,4.498046875,4.5849609375,4.60546875
471,4.5078125,4.50390625,4.5595703125,4.5078125,4.552734375,4.50390625,4.5400390625,4.552734375
472,4.578125,4.498046875,4.6279296875,4.578125,4.5732421875,4.498046875,4.625,4.5732421875
473,4.5498046875,4.50390625,4.5771484375,4.5498046875,4.5693359375,4.50390625,4.5322265625,4.5693359375
474,4.662109375,4.498046875,4.51953125,4.662109375,4.607421875,4.498046875,4.55859375,4.607421875
475,4.615234375,4.50390625,4.55078125,4.615234375,4.578125,4.50390625,4.5322265625,4.578125
476,4.609375,4.498046875,4.576171875,4.609375,4.6796875,4.498046875,4.5546875,4.6796875
477,4.5390625,4.50390625,4.5498046875,4.5390625,4.64453125,4.50390625,4.548828125,4.64453125
478,4.5888671875,4.498046875,4.6962890625,4.5888671875,4.6416015625,4.498046875,4.6650390625,4.6416015625
479,4.576171875,4.50390625,4.58203125,4.576171875,4.5498046875,4.50390625,4.6748046875,4.5498046875
480,4.5791015625,4.498046875,4.5908203125,4.5791015625,4.6259765625,4.498046875,4.623046875,4.6259765625
481,4.5458984375,4.50390625,4.5849609375,4.5458984375,4.580078125,4.50390625,4.64453125,4.580078125
482,4.6123046875,4.498046875,4.55859375,4.6123046875,4.5625,4.498046875,4.568359375,4.5625
483,4.5703125,4.50390625,4.615234375,4.5703125,4.583984375,4.50390625,4.55859375,4.583984375
484,4.6064453125,4.498046875,4.5830078125,4.6064453125,4.6533203125,4.498046875,4.5458984375,4.6533203125
485,4.5673828125,4.50390625,4.625,4.5673828125,4.591796875,4.50390625,4.5478515625,4.591796875
486,4.6005859375,4.498046875,4.6708984375,4.6005859375,4.5791015625,4.498046875,4.6123046875,4.5791015625
487,4.580078125,4.50390625,4.6142578125,4.580078125,4.5205078125,4.50390625,4.6494140625,4.5205078125
488,4.5673828125,4.498046875,4.6728515625,4.5673828125,4.5849609375,4.498046875,4.6416015625,4.5849609375
489,4.6044921875,4.50390625,4.654296875,4.6044921875,4.529296875,4.50390625,4.5732421875,4.529296875
490,4.560546875,4.498046875,4.57421875,4.560546875,4.7314453125,4.498046875,4.626953125,4.7314453125
491,4.6162109375,4.50390625,4.5556640625,4.6162109375,4.6640625,4.50390625,4.5654296875,4.6640625
492,4.5537109375,4.498046875,4.6396484375,4.5537109375,4.55078125,4.498046875,4.6640625,4.55078125
493,4.5654296875,4.50390625,4.5478515625,4.5654296875,4.525390625,4.50390625,4.599609375,4.525390625
494,4.62109375,4.498046875,4.658203125,4.62109375,4.5390625,4.498046875,4.5322265625,4.5390625
495,4.5341796875,4.50390625,4.5810546875,4.5341796875,4.5283203125,4.50390625,4.552734375,4.5283203125
496,4.6865234375,4.498046875,4.6083984375,4.6865234375,4.599609375,4.498046875,4.6337890625,4.599609375
497,4.59765625,4.50390625,4.537109375,4.59765625,4.625,4.50390625,4.6181640625,4.625
498,4.6240234375,4.498046875,4.6552734375,4.6240234375,4.6298828125,4.498046875,4.60546875,4.6298828125
499,4.552734375,4.50390625,4.578125,4.552734375,4.611328125,4.50390625,4.5966796875,4.611328125
500,4.5849609375,4.498046875,4.6083984375,4.5849609375,4.6181640625,4.498046875,4.5732421875,4.6181640625
501,4.5791015625,4.50390625,4.6337890625,4.5791015625,4.603515625,4.50390625,4.5205078125,4.603515625
502,4.578125,4.498046875,4.5546875,4.578125,4.537109375,4.498046875,4.6103515625,4.537109375
503,4.6181640625,4.50390625,4.5576171875,4.6181640625,4.5556640625,4.50390625,4.560546875,4.5556640625
504,4.5380859375,4.498046875,4.6123046875,4.5380859375,4.576171875,4.498046875,4.64453125,4.576171875
505,4.572265625,4.50390625,4.498046875,4.572265625,4.5595703125,4.50390625,4.5966796875,4.5595703125
506,4.5595703125,4.498046875,4.6298828125,4.5595703125,4.576171875,4.498046875,4.65625,4.576171875
507,4.59765625,4.50390625,4.58203125,4.59765625,4.6005859375,4.50390625,4.6015625,4.6005859375
508,4.5576171875,4.498046875,4.6015625,4.5576171875,4.5693359375,4.498046875,4.6142578125,4.5693359375
509,4.5478515625,4.50390625,4.6630859375,4.5478515625,4.583984375,4.50390625,4.5927734375,4.583984375
510,4.6572265625,4.498046875,4.658203125,4.6572265625,4.55078125,4.498046875,4.609375,4.55078125
511,4.59765625,4.50390625,4.6181640625,4.59765625,4.5302734375,4.50390625,4.5068359375,4.5302734375
512,4.6328125,4.498046875,4.6943359375,4.6328125,4.634765625,4.498046875,4.59375,4.634765625
513,4.6298828125,4.50390625,4.705078125,4.6298828125,4.6923828125,4.50390625,4.5703125,4.6923828125
514,4.6318359375,4.498046875,4.634765625,4.6318359375,4.6142578125,4.498046875,4.6904296875,4.6142578125
515,4.5810546875,4.50390625,4.58203125,4.5810546875,4.6376953125,4.50390625,4.5830078125,4.6376953125
516,4.6767578125,4.498046875,4.7080078125,4.6767578125,4.5849609375,4.498046875,4.6572265625,4.5849609375
517,4.65625,4.50390625,4.69140625,4.65625,4.572265625,4.50390625,4.6201171875,4.572265625
518,4.6044921875,4.498046875,4.5732421875,4.6044921875,4.6533203125,4.498046875,4.5419921875,4.6533203125
519,4.546875,4.50390625,4.50390625,4.546875,4.6064453125,4.50390625,4.5703125,4.6064453125
520,4.5654296875,4.498046875,4.6435546875,4.5654296875,4.6630859375,4.498046875,4.6396484375,4.6630859375
521,4.5712890625,4.50390625,4.6396484375,4.5712890625,4.5703125,4.50390625,4.6318359375,4.5703125
522,4.66796875,4.498046875,4.556640625,4.66796875,4.5087890625,4.498046875,4.6005859375,4.5087890625
523,4.6259765625,4.50390625,4.5732421875,4.6259765625,4.5546875,4.50390625,4.5703125,4.5546875
524,4.59765625,4.498046875,4.55859375,4.59765625,4.7587890625,4.498046875,4.5810546875,4.7587890625
525,4.5419921875,4.50390625,4.607421875,4.5419921875,4.6875,4.50390625,4.57421875,4.6875
526,4.564453125,4.498046875,4.599609375,4.564453125,4.6025390625,4.498046875,4.5263671875,4.6025390625
