,ansatz_0a_su2,ansatz_0b_su2,ansatz_0c_su2,ansatz_0d_su2,ansatz_1a_su2,ansatz_1b_su2,ansatz_1c_su2,ansatz_1d_su2
104,5.7783203125,3.7490234375,6.0048828125,4.736328125,5.619140625,3.7490234375,5.4541015625,4.5361328125
105,5.818359375,3.751953125,5.68359375,4.4130859375,5.2060546875,3.751953125,5.017578125,4.2333984375
106,5.966796875,3.7490234375,6.0126953125,4.5693359375,5.189453125,3.7490234375,5.240234375,4.2431640625
107,5.59375,3.751953125,5.689453125,4.5888671875,5.4677734375,3.751953125,4.8701171875,4.3896484375
108,5.669921875,3.7490234375,5.83203125,4.71484375,5.2744140625,3.7490234375,5.1630859375,4.1552734375
109,5.6455078125,3.751953125,5.716796875,4.416015625,5.1474609375,3.751953125,4.744140625,4.44921875
110,5.78125,3.7490234375,5.91796875,4.83203125,5.1259765625,3.7490234375,4.7880859375,4.154296875
111,5.52734375,3.751953125,5.7060546875,4.27734375,5.27734375,3.751953125,4.734375,4.3828125
112,5.8076171875,3.7490234375,5.732421875,4.552734375,5.1513671875,3.7490234375,4.7705078125,4.1298828125
113,5.55859375,3.751953125,5.8759765625,4.33203125,5.1025390625,3.751953125,4.8125,4.2392578125
114,5.65234375,3.7490234375,5.7314453125,4.8359375,5.1328125,3.7490234375,4.9765625,4.150390625
115,5.9150390625,3.751953125,5.853515625,4.1083984375,5.140625,3.751953125,4.6533203125,4.173828125
116,5.568359375,3.7490234375,5.82421875,4.4111328125,5.2880859375,3.7490234375,4.7705078125,4.4814453125
117,5.611328125,3.751953125,5.798828125,4.3125,5.0927734375,3.751953125,4.7734375,3.9580078125
118,5.619140625,3.7490234375,5.7568359375,4.296875,5.19921875,3.7490234375,4.662109375,4.162109375
119,5.580078125,3.751953125,5.716796875,4.4326171875,5.12890625,3.751953125,4.8193359375,3.984375
120,5.8447265625,3.7490234375,5.7041015625,4.4013671875,5.0341796875,3.7490234375,4.828125,4.0068359375
121,5.3408203125,3.751953125,5.8525390625,4.3056640625,5.26171875,3.751953125,4.6396484375,4.1025390625
122,5.4169921875,3.7490234375,5.8984375,4.3349609375,4.9873046875,3.7490234375,4.697265625,4.033203125
123,5.583984375,3.751953125,5.5849609375,4.328125,5.1318359375,3.751953125,4.6806640625,4.099609375
124,5.435546875,3.7490234375,5.9423828125,4.396484375,5.1396484375,3.7490234375,4.6806640625,4.0068359375
125,5.46875,3.751953125,5.517578125,4.3095703125,4.9658203125,3.751953125,4.7431640625,4.1083984375
126,5.4326171875,3.7490234375,5.6435546875,4.2939453125,5.0029296875,3.7490234375,4.74609375,4.06640625
127,5.2939453125,3.751953125,5.2880859375,4.4033203125,5.0283203125,3.751953125,4.6318359375,3.99609375
128,5.2861328125,3.7490234375,5.4892578125,4.4638671875,4.98046875,3.7490234375,4.63671875,4.0615234375
129,5.5283203125,3.751953125,5.4150390625,4.2451171875,5.0625,3.751953125,4.734375,4.07421875
130,5.2841796875,3.7490234375,5.6162109375,4.2626953125,4.9150390625,3.7490234375,4.71875,3.990234375
131,5.2822265625,3.751953125,5.37109375,4.435546875,5.078125,3.751953125,4.650390625,4.0830078125
132,5.3935546875,3.7490234375,5.791015625,4.169921875,4.9453125,3.7490234375,4.71875,4.0087890625
133,5.1513671875,3.751953125,5.2451171875,4.392578125,4.984375,3.751953125,4.59375,4.0458984375
134,5.3232421875,3.7490234375,5.1552734375,4.30078125,4.986328125,3.7490234375,4.591796875,4.1416015625
135,5.2587890625,3.751953125,5.4619140625,4.220703125,4.87890625,3.751953125,4.69921875,3.89453125
136,5.427734375,3.7490234375,5.07421875,4.47265625,5.056640625,3.7490234375,4.6630859375,4.0634765625
137,5.15234375,3.751953125,5.22265625,4.0966796875,4.9072265625,3.751953125,4.6689453125,3.9658203125
138,5.4462890625,3.7490234375,5.2353515625,4.3203125,4.986328125,3.7490234375,4.615234375,3.990234375
139,5.0986328125,3.751953125,4.9755859375,4.1640625,4.91796875,3.751953125,4.658203125,3.982421875
140,5.1806640625,3.7490234375,5.0693359375,4.2275390625,4.98828125,3.7490234375,4.65625,4.095703125
141,5.28125,3.751953125,5.1220703125,4.2431640625,4.947265625,3.751953125,4.6240234375,3.9384765625
142,5.16015625,3.7490234375,5.0732421875,4.16015625,4.927734375,3.7490234375,4.6142578125,4.0556640625
143,5.171875,3.751953125,5.044921875,4.2939453125,4.947265625,3.751953125,4.6943359375,3.9365234375
144,5.1162109375,3.7490234375,4.9443359375,4.2568359375,4.9169921875,3.7490234375,4.646484375,3.953125
145,5.2265625,3.751953125,5.1796875,4.154296875,4.939453125,3.751953125,4.630859375,3.998046875
146,5.107421875,3.7490234375,5.02734375,4.2255859375,5.0224609375,3.7490234375,4.6884765625,3.865234375
147,5.1728515625,3.751953125,4.9287109375,4.2001953125,4.921875,3.751953125,4.54296875,4.0439453125
148,5.1962890625,3.7490234375,5.12109375,4.248046875,4.9580078125,3.7490234375,4.77734375,3.87890625
149,5.0,3.751953125,4.83203125,4.181640625,4.994140625,3.751953125,4.447265625,4.0380859375
150,5.2099609375,3.7490234375,5.13671875,4.197265625,4.89453125,3.7490234375,4.67578125,4.0009765625
151,4.984375,3.751953125,4.916015625,4.2705078125,4.990234375,3.751953125,4.408203125,3.888671875
152,5.166015625,3.7490234375,4.8798828125,4.177734375,4.84375,3.7490234375,4.490234375,3.955078125
153,4.9306640625,3.751953125,5.1181640625,4.294921875,4.97265625,3.751953125,4.5322265625,3.9091796875
154,5.1435546875,3.7490234375,5.0068359375,4.38671875,4.853515625,3.7490234375,4.615234375,3.8623046875
155,4.89453125,3.751953125,4.8037109375,4.0556640625,4.970703125,3.751953125,4.412109375,3.9384765625
156,5.2265625,3.7490234375,4.904296875,4.240234375,4.873046875,3.7490234375,4.5205078125,3.9443359375
157,4.8330078125,3.751953125,4.880859375,4.1005859375,4.8828125,3.751953125,4.46875,3.9482421875
158,5.0595703125,3.7490234375,5.1201171875,4.4365234375,5.0908203125,3.7490234375,4.5390625,3.927734375
159,5.1298828125,3.751953125,4.626953125,3.927734375,4.8017578125,3.751953125,4.3564453125,3.9423828125
160,5.0771484375,3.7490234375,4.9716796875,4.140625,4.8623046875,3.7490234375,4.498046875,3.9306640625
161,4.9609375,3.751953125,4.8095703125,4.046875,4.83984375,3.751953125,4.4541015625,3.9365234375
162,5.1748046875,3.7490234375,5.033203125,4.236328125,4.98828125,3.7490234375,4.5830078125,3.9951171875
163,4.9697265625,3.751953125,4.794921875,4.0009765625,4.81640625,3.751953125,4.3701171875,3.8720703125
164,4.974609375,3.7490234375,4.9609375,4.1259765625,4.8466796875,3.7490234375,4.365234375,3.9072265625
165,5.197265625,3.751953125,4.8994140625,4.0791015625,4.888671875,3.751953125,4.4658203125,3.9248046875
166,5.052734375,3.7490234375,4.9892578125,4.126953125,4.9453125,3.7490234375,4.5087890625,4.0400390625
167,4.8623046875,3.751953125,4.8857421875,4.0771484375,4.828125,3.751953125,4.3642578125,3.85546875
168,4.908203125,3.7490234375,5.0224609375,4.14453125,4.8876953125,3.7490234375,4.4482421875,3.9384765625
169,5.04296875,3.751953125,4.8037109375,4.06640625,4.8330078125,3.751953125,4.404296875,3.896484375
170,4.88671875,3.7490234375,5.0595703125,4.2783203125,4.9326171875,3.7490234375,4.646484375,3.9501953125
171,4.9326171875,3.751953125,4.8466796875,3.9931640625,4.7978515625,3.751953125,4.212890625,3.8974609375
172,5.0498046875,3.7490234375,4.9580078125,4.228515625,4.892578125,3.7490234375,4.3759765625,3.90625
173,4.7197265625,3.751953125,4.9228515625,3.984375,4.833984375,3.751953125,4.2265625,3.916015625
174,4.8955078125,3.7490234375,5.01171875,3.98046875,4.84765625,3.7490234375,4.4072265625,3.8818359375
175,4.908203125,3.751953125,4.876953125,4.1806640625,4.8046875,3.751953125,4.1884765625,3.91796875
176,4.7958984375,3.7490234375,5.0146484375,3.9521484375,4.7568359375,3.7490234375,4.18359375,3.943359375
177,4.9609375,3.751953125,4.9892578125,4.16796875,4.888671875,3.751953125,4.34375,3.9189453125
178,4.744140625,3.7490234375,4.966796875,4.0703125,4.822265625,3.7490234375,4.3388671875,3.896484375
179,4.8837890625,3.751953125,4.9697265625,3.982421875,4.845703125,3.751953125,4.15625,3.8984375
180,4.9384765625,3.7490234375,5.1982421875,4.08203125,4.8212890625,3.7490234375,4.3798828125,3.9296875
181,4.53515625,3.751953125,4.751953125,3.982421875,4.8095703125,3.751953125,4.078125,3.896484375
182,4.5986328125,3.7490234375,5.00390625,4.0498046875,4.7666015625,3.7490234375,4.099609375,3.853515625
183,4.734375,3.751953125,4.91796875,4.0166015625,4.80859375,3.751953125,4.25,3.9345703125
184,4.595703125,3.7490234375,4.998046875,4.1396484375,4.8193359375,3.7490234375,4.1318359375,3.9140625
185,4.69140625,3.751953125,4.9169921875,3.93359375,4.8349609375,3.751953125,4.2109375,3.8798828125
186,4.6640625,3.7490234375,5.0380859375,3.97265625,4.76953125,3.7490234375,4.1533203125,3.951171875
187,4.509765625,3.751953125,4.84765625,4.103515625,4.86328125,3.751953125,4.1875,3.8388671875
188,4.68359375,3.7490234375,4.9296875,4.0595703125,4.78515625,3.7490234375,4.087890625,3.9248046875
189,4.5693359375,3.751953125,5.1015625,3.9755859375,4.8134765625,3.751953125,4.208984375,3.9013671875
190,4.7880859375,3.7490234375,4.98046875,4.1201171875,4.80078125,3.7490234375,4.1220703125,3.96484375
191,4.458984375,3.751953125,4.8583984375,3.91015625,4.7958984375,3.751953125,4.125,3.849609375
192,4.7529296875,3.7490234375,4.7353515625,4.0263671875,4.759765625,3.7490234375,4.1865234375,3.8994140625
193,4.4462890625,3.751953125,5.06640625,4.017578125,4.837890625,3.751953125,4.115234375,3.9072265625
194,4.564453125,3.7490234375,4.8603515625,4.0634765625,4.7470703125,3.7490234375,4.08203125,3.89453125
195,4.58984375,3.751953125,4.6630859375,3.974609375,4.8115234375,3.751953125,4.19921875,3.9169921875
196,4.525390625,3.7490234375,4.8251953125,3.9345703125,4.728515625,3.7490234375,4.1123046875,3.8466796875
197,4.6650390625,3.751953125,4.693359375,4.099609375,4.84765625,3.751953125,4.103515625,3.9326171875
198,4.5107421875,3.7490234375,4.9853515625,3.9990234375,4.708984375,3.7490234375,4.205078125,3.830078125
199,4.5380859375,3.751953125,4.5302734375,3.990234375,4.81640625,3.751953125,4.0478515625,3.916015625
200,4.6171875,3.7490234375,4.826171875,4.0810546875,4.86328125,3.7490234375,4.16015625,4.0087890625
201,4.4375,3.751953125,4.640625,3.912109375,4.7197265625,3.751953125,4.064453125,3.8642578125
202,4.5087890625,3.7490234375,4.716796875,3.9912109375,4.78515625,3.7490234375,3.9677734375,3.8388671875
203,4.58203125,3.751953125,4.7822265625,3.9658203125,4.7138671875,3.751953125,4.205078125,3.95703125
204,4.6328125,3.7490234375,4.97265625,3.892578125,4.845703125,3.7490234375,4.16015625,3.8681640625
205,4.3955078125,3.751953125,4.466796875,4.0458984375,4.765625,3.751953125,3.9873046875,3.8828125
206,4.640625,3.7490234375,4.701171875,4.017578125,4.7880859375,3.7490234375,4.2041015625,3.845703125
207,4.490234375,3.751953125,4.6796875,3.9833984375,4.77734375,3.751953125,3.8818359375,3.8505859375
208,4.630859375,3.7490234375,4.822265625,4.099609375,4.8173828125,3.7490234375,4.072265625,3.95703125
209,4.5224609375,3.751953125,4.5478515625,3.9208984375,4.7138671875,3.751953125,3.931640625,3.7939453125
210,4.576171875,3.7490234375,4.6162109375,4.1005859375,4.8359375,3.7490234375,3.958984375,3.9072265625
211,4.6240234375,3.751953125,4.7265625,3.9052734375,4.63671875,3.751953125,3.9814453125,3.814453125
212,4.689453125,3.7490234375,4.447265625,4.06640625,4.6796875,3.7490234375,4.0068359375,3.826171875
213,4.484375,3.751953125,4.8017578125,3.947265625,4.76953125,3.751953125,3.9375,3.8662109375
214,4.73046875,3.7490234375,4.4794921875,4.0068359375,4.7509765625,3.7490234375,3.9384765625,3.8349609375
215,4.4130859375,3.751953125,4.5,3.93359375,4.6943359375,3.751953125,3.9853515625,3.8642578125
216,4.2724609375,3.7490234375,4.62890625,3.921875,4.71484375,3.7490234375,4.0146484375,3.8330078125
217,4.7060546875,3.751953125,4.37890625,4.0439453125,4.673828125,3.751953125,3.9228515625,3.8876953125
218,4.283203125,3.7490234375,4.568359375,3.896484375,4.640625,3.7490234375,3.94921875,3.8642578125
219,4.0986328125,3.751953125,4.4462890625,4.041015625,4.8115234375,3.751953125,3.98828125,3.853515625
220,4.2412109375,3.7490234375,4.529296875,3.921875,4.677734375,3.7490234375,4.0322265625,3.8876953125
221,4.1533203125,3.751953125,4.58203125,3.9541015625,4.7314453125,3.751953125,3.90234375,3.8369140625
222,4.2109375,3.7490234375,4.62109375,3.9794921875,4.6845703125,3.7490234375,3.9970703125,3.8408203125
223,4.259765625,3.751953125,4.4345703125,3.8798828125,4.7080078125,3.751953125,3.9140625,3.8544921875
224,4.2666015625,3.7490234375,4.595703125,3.9697265625,4.5908203125,3.7490234375,4.044921875,3.8271484375
225,4.1591796875,3.751953125,4.525390625,3.921875,4.76171875,3.751953125,3.84375,3.86328125
226,4.373046875,3.7490234375,4.5830078125,4.0068359375,4.7138671875,3.7490234375,3.947265625,3.888671875
227,4.0458984375,3.751953125,4.4931640625,3.9375,4.6748046875,3.751953125,3.9130859375,3.8125
228,4.134765625,3.7490234375,4.7373046875,3.9375,4.7392578125,3.7490234375,3.9384765625,3.92578125
229,4.2353515625,3.751953125,4.3837890625,3.986328125,4.5634765625,3.751953125,3.9140625,3.8515625
230,4.203125,3.7490234375,4.8359375,4.025390625,4.615234375,3.7490234375,3.8935546875,3.8583984375
231,4.177734375,3.751953125,4.2646484375,3.8828125,4.6572265625,3.751953125,3.9638671875,3.845703125
232,4.18359375,3.7490234375,4.6416015625,3.9736328125,4.7158203125,3.7490234375,3.9130859375,3.9072265625
233,4.197265625,3.751953125,4.4189453125,3.9140625,4.603515625,3.751953125,3.92578125,3.84375
234,4.3564453125,3.7490234375,4.66796875,4.0634765625,4.7099609375,3.7490234375,4.03125,3.9462890625
235,4.02734375,3.751953125,4.4375,3.8642578125,4.576171875,3.751953125,3.861328125,3.814453125
236,4.064453125,3.7490234375,4.724609375,3.9794921875,4.625,3.7490234375,4.015625,3.845703125
237,4.3037109375,3.751953125,4.3359375,3.919921875,4.576171875,3.751953125,3.8447265625,3.8330078125
238,4.0625,3.7490234375,4.287109375,3.935546875,4.5771484375,3.7490234375,3.873046875,3.833984375
239,4.177734375,3.751953125,4.6669921875,3.95703125,4.6630859375,3.751953125,3.947265625,3.875
240,3.9619140625,3.7490234375,4.4453125,3.939453125,4.552734375,3.7490234375,3.9033203125,3.810546875
241,4.23046875,3.751953125,4.2734375,3.9814453125,4.669921875,3.751953125,3.892578125,3.8466796875
242,3.982421875,3.7490234375,4.40625,3.8447265625,4.6142578125,3.7490234375,3.9033203125,3.8974609375
243,4.0234375,3.751953125,4.28515625,4.05078125,4.583984375,3.751953125,3.9267578125,3.8251953125
244,3.8916015625,3.7490234375,4.33984375,3.892578125,4.6181640625,3.7490234375,3.943359375,3.853515625
245,4.0166015625,3.751953125,4.3544921875,3.927734375,4.57421875,3.751953125,3.900390625,3.8291015625
246,3.9140625,3.7490234375,4.2490234375,3.958984375,4.56640625,3.7490234375,3.9443359375,3.8447265625
247,3.9560546875,3.751953125,4.4404296875,3.8974609375,4.6162109375,3.751953125,3.8525390625,3.837890625
248,3.9833984375,3.7490234375,4.4091796875,3.97265625,4.732421875,3.7490234375,3.900390625,3.849609375
249,3.9326171875,3.751953125,4.2216796875,3.8525390625,4.5693359375,3.751953125,3.9130859375,3.8564453125
250,4.0234375,3.7490234375,4.359375,3.9599609375,4.6357421875,3.7490234375,3.9169921875,3.8388671875
251,3.916015625,3.751953125,4.28515625,3.904296875,4.5048828125,3.751953125,3.8740234375,3.826171875
252,4.052734375,3.7490234375,4.2890625,4.021484375,4.755859375,3.7490234375,3.8212890625,3.9208984375
253,3.8994140625,3.751953125,4.357421875,3.857421875,4.453125,3.751953125,3.9638671875,3.7744140625
254,4.068359375,3.7490234375,4.6083984375,3.92578125,4.544921875,3.7490234375,3.962890625,3.865234375
255,3.904296875,3.751953125,4.0517578125,3.8876953125,4.5458984375,3.751953125,3.83203125,3.8330078125
256,4.0849609375,3.7490234375,4.3134765625,4.013671875,4.6962890625,3.7490234375,3.96484375,3.8681640625
257,3.8935546875,3.751953125,4.2451171875,3.8291015625,4.4404296875,3.751953125,3.814453125,3.8232421875
