,ansatz_0a_2f,ansatz_0b_2f,ansatz_0c_2f,ansatz_0d_2f,ansatz_1a_2f,ansatz_1b_2f,ansatz_1c_2f,ansatz_1d_2f
538,4.5517578125,4.498046875,4.5361328125,4.572265625,4.533203125,4.498046875,4.619140625,4.54296875
539,4.572265625,4.50390625,4.5888671875,4.5634765625,4.51171875,4.50390625,4.58984375,4.529296875
540,4.5703125,4.498046875,4.5888671875,4.5322265625,4.568359375,4.498046875,4.5732421875,4.5703125
541,4.5537109375,4.50390625,4.587890625,4.5498046875,4.5869140625,4.50390625,4.5732421875,4.609375
542,4.568359375,4.498046875,4.5703125,4.5419921875,4.55078125,4.498046875,4.6298828125,4.546875
543,4.5166015625,4.50390625,4.5400390625,4.552734375,4.5341796875,4.50390625,4.580078125,4.537109375
544,4.5517578125,4.498046875,4.5478515625,4.5546875,4.615234375,4.498046875,4.5322265625,4.615234375
545,4.5146484375,4.50390625,4.544921875,4.5400390625,4.5830078125,4.50390625,4.5849609375,4.591796875
546,4.5712890625,4.498046875,4.6484375,4.5654296875,4.58203125,4.498046875,4.5537109375,4.568359375
547,4.58984375,4.50390625,4.60546875,4.5576171875,4.521484375,4.50390625,4.546875,4.4990234375
548,4.6337890625,4.498046875,4.5693359375,4.580078125,4.537109375,4.498046875,4.5537109375,4.544921875
549,4.6171875,4.50390625,4.607421875,4.556640625,4.548828125,4.50390625,4.5439453125,4.537109375
550,4.4921875,4.498046875,4.5185546875,4.4833984375,4.4765625,4.498046875,4.5166015625,4.509765625
